Adequate,Effective,Ineffective
0.1876,1.089,-1.822
-2.834,-0.04846,3.184
-2.463,0.5947,1.668
1.115,0.9434,-2.305
0.115,0.517,-0.804
0.01826,0.9917,-1.59
0.5356,1.431,-1.731
-3.287,0.4478,2.715
0.8633,1.259,-2.158
-3.447,0.3152,3.248
0.04257,0.9897,-1.658
-0.2297,0.9883,-1.3955
0.1153,1.292,-1.799
-0.0577,0.5996,-0.4956
-0.02507,1.348,-1.518
-1.469,0.968,0.8843
-0.9287,1.156,-0.513
0.2062,1.155,-1.774
-0.5166,1.165,-1.143
-0.958,1.305,-0.3535
-0.1986,0.827,-1.292
-2.303,0.8867,1.451
-0.2637,1.34,-1.418
-0.7925,1.01,-0.1345
-0.09906,1.037,-1.442
0.3987,1.32,-2.135
-0.7866,0.8096,-0.4294
0.05545,0.769,-1.341
0.1562,0.7007,-1.233
0.3413,1.184,-2.133
-0.552,1.441,-1.122
0.342,1.464,-1.751
-2.387,0.877,1.612
1.451,1.725,-2.998
0.5244,1.15,-1.744
-0.254,1.209,-1.048
0.1554,0.708,-0.6865
-0.7734,1.999,-1.2
-1.639,1.139,0.5186
-1.281,0.7085,0.378
0.00902,1.34,-1.155
-1.315,1.396,0.05875
0.5234,1.628,-2.215
-1.363,1.325,-0.2742
-4.215,0.1349,4.04
-0.9595,1.594,-0.4001
-1.002,0.8154,0.0299
-3.105,0.282,3.115
-2.598,0.715,1.507
-0.1703,1.211,-1.493
-1.551,0.8784,0.918
-0.8306,0.7407,0.3948
-0.00984,1.164,-1.424
-0.2751,0.9307,-0.858
0.1534,0.693,-1.167
-0.8594,0.904,-0.429
-1.408,1.435,0.0527
0.4448,1.578,-2.363
-3.06,0.1965,2.88
-3.773,0.11365,3.643
-0.9644,1.162,-0.3743
-1.215,0.6157,-0.007057
-2.783,-0.02945,3.088
0.3943,1.23,-1.823
0.3987,1.111,-1.619
-0.06122,0.83,-1.497
-2.479,0.2069,2.434
-0.8867,1.233,-0.651
-2.28,0.4224,1.772
0.4824,1.096,-1.902
-2.77,0.2566,2.88
-1.419,0.521,0.4597
-1.003,1.148,-0.2947
-1.113,0.6226,0.2354
0.5596,1.485,-1.829
0.01492,0.9805,-1.373
-0.91,0.6978,0.11365
0.05496,1.231,-1.632
-1.838,0.2944,1.319
-0.6,0.815,-0.857
-0.1654,0.8374,-1.351
0.9517,1.294,-2.379
-0.0188,0.914,-1.632
-0.833,1.058,-0.3262
-2.27,0.482,2.123
-0.4075,0.959,-0.964
-0.2798,0.842,-1.199
-0.3584,0.9385,-1.164
-2.176,0.4302,1.855
0.0964,0.803,-1.447
-0.307,0.97,-1.297
-0.635,1.042,-0.783
-0.545,0.812,-0.9233
-0.3416,0.923,-1.226
-2.516,0.483,2.152
-0.8384,0.4639,-0.11835
0.02106,0.7666,-1.457
-1.608,0.8477,0.3748
-1.817,0.6465,0.8237
-0.08453,0.8193,-1.07
0.1421,1.285,-1.947
-0.991,0.8594,-0.2361
-1.227,0.914,-0.10986
-3.03,0.1846,2.94
-1.595,0.7163,0.64
-0.4915,0.8823,-1.035
-2.129,0.7593,1.101
-0.466,0.737,-0.692
-0.10187,1.1,-1.409
-2.182,-0.2379,2.877
-0.9727,0.0923,1.198
0.1663,0.765,-1.418
-2.2,0.3423,1.448
0.04095,1.037,-1.666
-2.77,0.5664,2.027
-0.1647,0.758,-1.107
0.1326,0.989,-1.594
0.00919,0.7383,-1.183
-2.115,0.66,1.198
-0.9385,1.403,-0.805
-0.3728,0.927,-1.047
0.3606,1.334,-2.078
-1.169,1.034,0.0843
-0.03058,0.918,-1.374
-0.4426,1.055,-1.096
-2.518,0.8105,1.496
0.5454,1.562,-1.967
-1.452,0.4202,0.9707
-0.2029,1.026,-1.24
-0.2822,1.677,-1.305
-3.21,0.0491,3.127
0.0747,0.9565,-1.596
-2.49,0.7363,1.496
-2.305,0.7964,1.003
-2.096,0.886,1.077
-0.5015,1.405,-1.301
0.3167,0.9478,-1.765
-2.133,0.713,1.124
0.1919,1.384,-1.371
-2.324,0.66,2.04
0.163,1.366,-1.902
0.1122,1.128,-1.582
-0.4985,0.6035,-0.385
-0.473,0.9976,-0.9717
0.2505,1.434,-2.086
-0.3237,1.1875,-1.329
-0.832,0.8716,-0.624
-0.0575,1.179,-1.339
-0.05954,1.024,-0.9785
0.1724,0.81,-1.532
-1.116,0.6025,0.358
-0.7007,0.9844,-0.809
-0.53,0.674,-0.3157
0.2969,1.266,-1.86
-2.594,0.738,2.043
-0.834,0.6553,-0.3452
0.8887,2.195,-2.738
-2.611,0.6978,1.823
0.465,0.7397,-1.599
-0.399,0.973,-1.1455
-0.2123,0.984,-1.251
-3.58,-0.1399,3.936
-0.303,1.157,-1.249
-1.507,0.4502,1.004
0.643,0.932,-1.777
-0.02776,1.31,-1.616
-0.539,1.0205,-1.023
0.3975,1.148,-1.399
-0.586,1.103,-0.922
-0.837,0.9663,-0.674
-1.786,0.83,0.641
-0.3643,1.1,-1.267
-2.139,0.652,1.1875
-1.932,0.733,1.002
-0.4421,1.188,-0.972
-2.258,0.652,1.874
-0.4395,1.591,-1.12
-3.32,-0.26,3.773
-0.6567,1.069,-0.6577
-0.003483,0.8765,-1.191
-1.766,0.891,1.262
-0.06134,1.079,-1.427
-1.295,1.225,0.07007
-0.0987,1.068,-1.609
-0.984,1.003,-0.284
0.479,0.774,-1.161
-2.146,0.329,1.786
-0.4236,1.144,-1.308
-0.752,1.482,-0.6465
0.5273,0.3613,-0.5815
-0.4744,0.934,-0.905
-1.991,0.2128,2.174
-0.04437,1.266,-1.61
-1.958,0.53,1.028
-0.458,0.8994,-0.667
-0.5093,0.968,-1.02
-2.934,0.361,2.824
-0.1071,1.241,-1.533
0.013435,1.165,-1.489
-3.262,0.619,2.688
-1.101,0.793,-0.04056
-2.08,0.6875,1.423
-0.2257,0.979,-0.982
1.7295,1.44,-2.861
-0.347,0.8716,-1.197
-0.6636,1.089,-0.939
-2.562,0.599,1.805
-0.237,0.799,-1.264
-0.7715,0.6787,-0.4636
-1.38,0.6274,1.328
0.2416,1.08,-1.447
-0.6353,0.699,-0.4338
-0.66,0.6343,-0.4165
0.4463,0.8115,-1.458
-1.8125,0.483,1.487
-1.121,0.9224,-0.03946
0.2433,1.136,-1.887
-0.89,0.699,-0.3108
-0.2112,1.001,-1.434
-1.648,0.925,0.4507
-0.1672,1.068,-1.136
0.3228,1.08,-1.818
-3.656,0.2313,3.238
-0.02757,1.038,-1.276
-0.4065,0.517,-0.286
-0.8516,0.961,-0.66
-1.341,0.7793,0.4624
-1.073,0.9404,-0.3672
-0.896,0.5073,0.1133
-2.854,0.3105,2.873
-0.232,0.77,-0.9766
-1.025,0.8853,-0.3745
-2.598,0.4902,1.849
-0.9614,0.797,-0.2267
0.0975,1.153,-1.65
-1.0,0.881,-0.3442
-2.457,0.2896,2.37
-1.308,0.8013,0.2842
-1.353,0.2527,0.817
-0.2148,0.9014,-0.882
-0.369,1.294,-1.368
-1.408,0.4756,0.499
-0.3699,1.061,-1.157
-0.882,0.8613,-0.2107
0.664,1.233,-1.805
-2.104,0.832,1.171
-0.766,0.918,-0.6914
-0.2367,1.131,-1.171
-0.1694,1.114,-1.507
-1.119,0.9194,0.2296
-2.814,0.2942,2.2
-2.93,-0.2051,3.322
-0.951,0.827,-0.4285
-0.6396,0.8135,-0.5674
0.698,1.79,-2.06
-0.9106,0.874,-0.27
-2.582,0.2123,2.582
0.1838,1.0205,-1.108
-0.345,1.179,-0.851
0.6123,1.336,-1.404
-0.4602,0.9907,-0.9272
-4.062,0.237,3.908
-0.697,1.183,-0.919
-0.9717,1.149,0.1829
0.00012106,1.329,-1.662
-1.29,0.986,0.0754
-0.1175,0.857,-0.312
-2.055,1.468,0.7925
-1.474,1.33,0.03052
-0.02133,1.719,-1.2705
-3.217,0.485,2.66
-0.611,0.7305,-0.5024
0.009186,1.174,-1.613
-2.662,0.4885,2.184
-3.22,0.1409,3.32
-0.345,0.8574,-0.797
0.1539,1.339,-1.993
-0.1149,0.9736,-1.426
-2.637,0.609,1.72
-0.3638,1.023,-1.159
0.341,1.055,-2.035
-0.04755,0.8564,-1.495
-0.0953,0.8823,-1.383
-0.401,1.065,-0.938
-0.1368,1.171,-1.478
-0.6597,1.104,-0.806
0.519,1.118,-2.207
-1.118,0.8525,-0.11707
0.06995,1.354,-1.618
-1.614,0.861,0.4683
-0.04306,1.032,-1.472
-1.098,0.6836,0.0748
-0.812,1.313,-0.625
-0.9336,0.6006,-0.05032
-1.42,0.7153,0.3726
-0.097,1.311,-1.677
-3.047,0.2527,3.064
-1.972,0.7607,0.9463
-3.414,0.467,3.031
-0.02571,1.028,-1.512
-0.8174,0.5337,0.1262
-0.0897,0.9355,-1.608
-1.26,0.889,0.14
-2.545,0.3958,2.365
-0.3066,1.041,-1.412
-2.195,0.2493,2.438
-0.9,0.945,-0.1915
-0.5815,0.9106,-0.6377
-1.687,0.979,0.3425
-0.4656,0.894,-0.708
-0.1394,0.9023,-1.39
0.035,1.004,-1.577
-0.1436,0.938,-1.407
0.1713,1.106,-1.951
-0.4988,1.107,-1.113
-1.516,0.642,0.514
-0.7646,0.844,-0.5176
-0.359,1.225,-1.146
-0.3496,1.179,-1.292
-1.061,1.176,-0.3079
-0.0448,1.188,-1.661
-0.8726,0.7925,-0.1951
-0.4458,0.8037,-0.887
-2.105,0.2737,1.723
-0.1543,1.098,-1.334
-1.768,0.3955,1.533
-0.0659,1.032,-1.39
-1.794,1.061,0.8784
-2.408,0.9116,1.482
-3.695,0.3843,3.28
-2.67,0.6333,1.793
-1.875,0.683,0.959
0.06635,1.337,-1.454
-3.734,-0.196,4.17
-0.518,0.952,-0.9756
-3.373,0.3247,3.018
0.0885,0.996,-1.618
-1.972,0.883,1.251
-1.813,0.9067,0.852
-2.771,0.339,2.201
-3.537,-0.1073,3.824
-0.2067,1.13,-1.474
-2.73,0.3796,2.086
-0.2605,0.9116,-1.249
-1.627,0.728,0.575
0.1776,1.072,-1.855
-0.05273,1.056,-1.634
-0.6006,1.089,-1.011
-1.8125,1.028,0.6216
-2.486,0.609,1.427
-0.429,1.058,-1.108
0.3447,1.763,-1.925
-0.1261,1.066,-1.255
-1.977,0.5396,0.961
-0.732,0.4958,0.1536
-0.986,0.8706,-0.4128
-0.8833,1.492,-0.7812
-0.2462,0.9277,-1.117
-1.648,1.334,0.5327
0.7837,0.3289,-1.1
-0.8716,1.459,-0.5425
-2.713,0.405,2.154
-1.158,0.426,0.498
-0.1696,1.142,-1.532
-2.43,0.772,1.999
-1.04,0.7866,0.002142
0.0687,1.175,-1.744
-2.182,0.45,1.22
-2.014,0.97,0.705
-0.214,0.7,-0.8975
-0.2129,1.053,-1.349
-2.695,0.4897,1.997
-0.09705,1.053,-1.524
-0.07275,1.002,-1.553
0.0904,1.005,-1.717
-2.34,0.3853,1.668
-0.2405,1.023,-1.379
-0.598,1.058,-0.8735
-3.287,-0.504,4.035
-0.01997,0.907,-1.492
-0.9917,0.763,-0.3193
-0.307,0.9272,-1.131
-0.4214,1.211,-0.792
-3.375,0.543,2.857
-1.217,0.36,0.8364
-0.01591,1.029,-1.51
-2.041,0.4004,1.697
-2.328,0.4255,1.793
-0.3237,1.547,-1.3955
-2.883,0.2747,2.812
-0.748,1.326,-0.595
-1.692,0.879,0.5625
-0.2128,1.575,-1.025
-0.4934,0.6616,-0.5337
0.3982,1.216,-1.805
-0.7285,1.033,-0.69
-0.5825,1.239,-0.8555
-0.7,1.35,-0.888
-1.291,0.4995,0.5503
0.5894,1.186,-2.322
-2.623,0.478,1.859
-0.3257,1.242,-1.234
-0.03836,0.808,-1.519
-0.005978,1.063,-1.5625
-0.335,1.047,-1.242
-3.312,0.595,2.64
-2.785,0.5723,1.932
-0.2144,1.244,-1.233
-0.4685,0.3835,-0.1351
0.3389,0.8555,-1.627
-1.281,0.848,0.1243
-0.1387,1.03,-1.466
-0.6064,1.071,-0.8774
-3.725,0.2095,3.717
-3.342,0.436,2.955
-2.076,1.101,0.7617
-0.4797,1.085,-1.035
-0.1467,1.318,-1.448
-1.058,0.6787,0.3894
0.1206,1.243,-1.764
-1.938,0.652,1.002
0.10864,1.227,-1.66
0.3025,1.621,-2.137
-2.6,0.558,2.475
0.4797,1.37,-2.227
-0.01646,1.182,-1.368
-0.962,1.271,-0.5747
-2.293,0.421,1.915
-2.18,0.509,1.964
0.3577,0.2341,-0.735
-0.9546,0.7725,-0.1309
-0.499,0.8125,-0.415
-0.04346,0.8257,-1.163
-0.296,0.9473,-0.56
-0.09106,0.838,-1.458
-1.1875,0.8584,-0.1437
0.2642,1.298,-1.835
-3.01,0.05643,3.176
-1.924,0.8696,0.762
0.357,0.956,-1.435
-0.216,1.214,-1.382
-0.7427,1.235,-0.668
-0.648,1.185,-0.6772
0.02065,1.161,-1.584
-0.2286,0.787,-0.12286
-0.846,0.479,0.06177
-1.9795,0.3245,1.289
0.2937,1.204,-2.018
-2.883,-0.04526,3.115
-1.92,0.5034,1.24
0.7573,1.737,-2.582
-1.66,0.459,1.061
0.2678,1.028,-1.901
-0.336,1.274,-1.258
-1.669,0.689,0.614
1.299,-0.3594,-0.4768
-1.301,1.021,0.2651
-0.6504,0.908,-0.8716
-1.01,0.6123,-0.07495
-0.5063,0.8906,-0.5186
0.0906,0.964,-1.616
-1.665,1.04,0.3352
-0.325,0.954,-1.051
-1.432,-0.05847,1.856
-3.209,0.532,2.658
-1.31,1.317,-0.3142
-0.8545,1.666,-0.75
-0.791,0.7866,-0.683
-2.945,0.5083,2.643
0.2542,1.362,-1.853
-0.258,0.9917,-1.258
-0.1643,1.856,-1.694
-3.133,0.35,2.725
-1.116,1.22,-0.171
-1.082,0.8867,-0.209
0.218,0.7554,-1.185
0.2084,0.804,-1.206
-1.644,1.224,0.853
-2.137,0.6367,1.608
-3.19,0.3184,3.027
-1.24,1.329,-0.1687
-0.4172,0.84,-1.054
-2.996,0.09424,3.227
-0.7666,0.822,-0.6426
-0.6772,1.038,-0.6616
0.4658,1.247,-2.178
-0.2313,1.106,-1.444
-0.3818,1.251,-1.264
-0.3713,0.8296,-1.075
-0.0843,1.172,-1.614
0.0191,0.973,-1.529
-0.9336,0.9004,-0.3086
-1.999,0.7007,0.926
-1.599,0.88,0.3062
-1.061,0.721,-0.152
-0.1039,0.8066,-1.33
-1.255,0.929,-0.08386
-0.1833,1.027,-1.207
-0.6294,1.07,-0.747
0.01504,1.03,-1.652
-0.5044,0.9473,-0.8076
0.244,1.168,-2.025
-3.613,0.03915,3.625
0.1189,0.9717,-1.615
-0.556,0.8276,-0.4282
-0.4768,0.7593,-0.5967
0.1554,1.182,-1.81
-0.0319,0.951,-1.616
0.272,1.201,-1.858
-2.664,0.1776,2.984
-0.7993,1.149,-0.3196
-0.279,1.142,-1.322
-1.536,0.7285,0.5107
0.683,1.793,-2.49
-0.857,0.9165,-0.3586
-2.404,0.7695,1.484
-2.434,0.3228,2.057
-0.946,0.8447,-0.4387
0.01554,0.879,-1.543
0.1392,1.138,-1.743
0.07806,0.9185,-1.302
-2.39,0.6816,2.04
-0.1342,0.5225,-0.607
0.05365,1.167,-1.501
-0.3806,1.181,-0.896
0.1625,1.258,-1.861
0.0755,1.748,-1.682
-0.3445,1.337,-1.038
-0.566,1.517,-0.571
-1.341,1.325,0.05338
1.282,1.708,-3.084
-1.776,1.089,0.9326
-1.154,1.21,-0.04788
-2.252,0.796,1.818
-1.31,0.642,0.6553
-1.16,0.8027,0.2983
-0.7227,1.222,-0.2448
0.366,1.217,-2.105
0.438,1.969,-2.229
-3.145,0.553,2.545
-2.2,1.105,1.089
1.703,1.025,-2.436
0.1465,1.692,-2.04
-0.4688,0.8447,-0.9624
0.2406,0.691,-1.307
0.1676,0.6826,-1.337
-2.021,0.6143,1.001
-0.9756,0.7715,-0.351
-0.3716,0.825,-1.089
-2.553,0.424,2.084
-2.617,0.455,2.07
-0.684,0.874,-0.58
0.3064,1.215,-2.164
0.2708,1.193,-2.01
-3.352,0.0904,3.143
-0.354,1.007,-0.9937
-0.5107,0.876,-0.9673
-2.719,0.1876,2.842
-3.201,0.2418,3.225
-1.354,0.927,0.464
-0.03302,1.393,-1.626
-0.4155,0.8853,-0.9165
0.453,1.149,-2.014
-0.1367,0.9556,-1.437
-0.862,0.81,-0.5137
0.8076,1.506,-2.615
-0.3496,0.838,-1.162
0.2457,1.076,-1.665
-0.7705,1.019,-0.651
-2.955,-0.4421,3.832
-0.4639,0.981,-1.076
0.0495,1.004,-1.504
-2.557,0.6245,1.903
-1.193,0.787,0.1755
-0.3347,0.773,-0.9326
-0.3735,0.872,-1.178
-0.9814,0.6816,-0.1597
-0.9014,0.9443,-0.2198
-0.657,0.712,-0.31
-1.793,0.2448,2.014
-1.421,0.8467,0.07556
-2.424,0.606,1.502
-0.7695,0.682,-0.6147
0.1649,1.09,-1.851
-0.1603,0.68,-1.14
-0.2234,0.5767,-0.944
0.1469,1.057,-1.675
-1.58,0.3176,0.8804
-2.354,0.5044,1.626
-1.807,0.4685,1.2
-1.889,0.918,0.773
-0.082,1.596,-1.457
-0.2047,0.973,-1.37
-0.294,1.164,-1.28
-1.262,1.017,-0.0722
0.1298,1.111,-1.592
-0.2925,1.022,-1.367
-0.4746,0.9727,-1.047
-0.7173,0.733,-0.271
-1.624,0.4385,0.8975
-2.736,0.03186,2.988
-0.8667,1.04,-0.5396
-1.262,0.9614,-0.12115
-0.9126,0.7583,-0.05264
0.973,1.774,-2.86
-1.175,0.6294,0.7124
-2.484,0.7124,1.963
-1.468,0.6343,0.2795
0.7876,1.209,-2.273
0.2123,1.169,-1.72
-0.7803,0.7954,-0.12054
0.2313,1.32,-2.07
0.9775,1.506,-2.438
1.166,1.376,-2.46
-1.623,0.8027,0.7607
-2.426,0.2517,2.172
-6.93e-05,1.307,-1.711
-0.1633,0.797,-1.131
-0.689,0.8154,-0.5874
0.3862,0.9834,-1.676
-2.91,0.564,2.225
-3.385,-0.005226,3.611
-2.455,0.829,1.765
-0.2285,1.331,-1.296
-0.877,0.6377,-0.3726
-2.193,0.6567,1.576
0.02843,1.003,-1.406
-1.038,1.076,-0.4348
-1.686,0.3682,1.1
-0.655,1.105,-0.3694
-1.628,0.7866,0.7207
-3.047,0.393,2.93
0.02682,1.349,-1.49
-2.863,0.6665,1.986
0.8027,1.29,-2.379
-0.632,1.549,-1.202
-2.166,0.638,1.691
0.1538,1.005,-1.7705
-0.02449,1.2,-1.564
-2.104,0.659,1.045
-2.424,0.3833,2.076
-1.863,0.521,1.202
-1.451,1.072,0.1528
-1.633,0.8145,0.7173
-2.299,0.256,1.973
0.10004,1.101,-1.697
-0.753,0.6978,-0.4375
-3.512,-0.1404,3.797
-0.6157,0.9087,-0.7485
-2.232,0.2498,2.22
-0.796,0.832,-0.4844
-0.4675,0.8926,-1.073
-0.1581,0.931,-1.343
-0.244,1.202,-1.401
-0.308,1.105,-1.318
-0.4014,1.046,-1.154
-0.2214,0.9053,-1.295
-1.508,0.442,1.594
-0.1025,0.9014,-1.45
-1.905,0.385,1.163
-0.3508,0.943,-1.147
-0.2408,0.6973,-0.7515
-0.652,1.166,-0.961
-0.1838,0.9316,-1.349
-1.741,0.764,0.4604
-0.3254,0.8125,-1.055
-0.9136,0.955,-0.4849
-0.0467,1.116,-1.299
-0.1825,1.129,-1.363
-0.871,0.3718,0.31
-2.002,0.884,1.488
-3.033,0.4739,2.846
-0.4788,0.997,-1.065
0.0441,0.7,-1.393
-1.429,0.6016,0.4092
-0.75,0.7383,-0.0818
-2.129,0.714,1.292
-0.8486,1.068,-0.758
-0.2258,1.034,-1.3
-1.223,0.2266,1.008
-3.691,0.0001851,3.861
-0.6025,0.571,-0.10016
0.1648,0.938,-1.682
0.0743,0.952,-1.698
-1.617,1.01,0.4136
-3.465,0.3386,3.252
-2.24,0.4453,2.12
-0.3093,1.006,-1.358
-2.025,0.8843,1.065
-3.057,0.0714,2.904
-0.1777,1.21,-1.465
0.1862,1.02,-1.77
0.4365,0.774,-1.421
-0.2808,1.122,-1.358
-1.026,0.7163,-0.1489
-1.111,0.9194,-0.00285
0.5845,1.086,-2.15
-1.112,1.203,0.0641
-0.2388,1.144,-1.41
0.10156,1.386,-1.967
0.4795,1.649,-2.553
-2.13,0.561,1.227
-0.6943,1.123,-0.758
0.2705,0.556,-1.193
-0.6777,1.045,-0.4482
0.1283,1.442,-1.895
-2.936,0.697,2.113
-1.178,0.861,0.01318
-0.2942,0.7954,-1.043
0.3906,1.3955,-1.874
-0.1873,1.192,-1.558
-2.785,0.09607,2.707
-0.1517,0.625,-0.1846
-0.0901,0.781,-1.258
-0.0655,0.9766,-1.004
-0.899,1.035,-0.4526
-1.185,1.279,-0.1498
-3.566,0.4238,3.305
-2.004,0.736,1.128
0.29,0.8525,-1.576
-2.441,0.6006,2.164
-1.157,0.622,0.845
0.1401,1.302,-1.919
-1.504,0.4587,0.958
0.4807,1.57,-2.186
-0.604,0.666,-0.3599
-2.025,0.745,0.96
-2.682,0.271,2.723
-0.2532,0.982,-1.374
0.78,0.2144,-0.989
-0.558,1.066,-0.842
-0.1495,0.851,-1.404
-1.861,0.987,0.888
-0.368,0.8584,-1.02
-0.5063,1.117,-1.051
-0.4077,1.142,-0.951
-0.6772,1.06,-0.8765
-1.744,0.722,0.646
-0.783,0.9414,-0.413
-1.318,0.4922,0.774
-0.483,1.339,-1.289
-0.6313,0.8027,0.171
0.4011,1.251,-2.219
-0.539,0.862,-0.93
-3.082,0.63,2.453
0.3765,1.793,-1.857
-3.285,0.4075,3.035
-1.611,0.6655,0.4138
-3.201,0.4573,2.768
-0.1978,1.137,-1.534
0.2478,1.1,-1.983
0.007584,0.9883,-1.647
-0.3782,0.826,-1.17
-0.5093,0.886,-0.922
-1.181,0.4385,0.498
-2.1,-0.2512,2.828
0.2383,0.677,-1.018
-0.3992,1.022,-1.219
-0.733,0.7383,-0.34
-0.2986,0.804,-1.182
0.739,1.39,-2.35
-2.133,0.5684,1.371
0.1962,1.193,-1.845
0.03906,1.1,-1.566
-1.696,0.8765,0.6875
-0.1168,1.067,-1.583
0.261,1.682,-1.841
-0.4158,1.592,-0.9614
-1.141,0.6367,0.34
-1.413,0.9263,0.4077
-0.2278,0.8496,-1.253
0.03857,0.7397,-0.949
-1.025,0.879,-0.3062
-1.548,0.2429,1.898
0.823,1.016,-1.913
-1.588,0.589,1.197
-0.2172,0.3835,0.09283
-0.6885,1.118,0.02742
-0.9746,0.8965,-0.2448
0.6763,1.393,-2.5
0.0343,1.059,-0.834
-0.625,1.658,-0.987
-0.2024,0.9175,-0.774
0.6914,1.564,-2.43
-0.1251,0.799,-0.9766
-2.02,0.7314,1.455
-3.123,0.2542,2.848
-0.7744,1.322,-0.685
0.105,1.253,-1.765
-0.1007,1.057,-1.217
0.4053,0.9966,-1.589
0.2467,1.445,-1.966
-1.11,1.258,-0.01973
0.2445,1.441,-2.113
-0.0926,1.376,-1.75
-0.03513,1.172,-1.436
0.399,1.285,-2.129
-1.016,0.648,0.0926
-1.791,0.7407,0.863
-0.1351,0.968,-1.304
-0.1382,1.352,-1.629
-1.999,0.4495,1.997
-0.3928,0.8784,-1.152
0.01334,1.141,-1.688
-0.0816,1.025,-1.508
-1.102,0.9136,-0.04877
-1.355,0.9224,-0.01865
0.01352,1.154,-1.746
-0.2188,0.9106,-1.381
1.138,0.8936,-2.104
-0.602,1.101,-0.563
-1.176,1.017,0.12286
-0.5146,1.018,-1.031
-0.126,1.051,-1.047
-0.7188,1.55,-0.8555
-1.73,0.8706,0.7363
-0.662,1.807,-0.889
-0.1257,0.142,0.2456
-1.572,0.828,0.63
0.1666,0.9365,-1.76
-3.463,0.1039,3.604
0.7305,2.111,-2.86
-0.607,0.7427,-0.7993
-0.3125,0.7705,-1.057
-0.9067,1.181,-0.3298
-1.322,1.17,0.5244
0.05768,1.34,-1.488
-1.641,1.059,0.5244
-3.168,0.3372,2.977
-0.926,1.282,-0.3718
-0.3381,0.858,-1.253
-2.02,0.7485,1.004
-1.927,0.591,0.8955
-1.762,0.504,0.8486
-1.041,0.9595,-0.02597
-2.863,-0.1038,2.953
-0.1893,1.1,-1.48
-0.794,0.999,-0.662
-2.236,0.1638,2.389
-0.2181,1.095,-1.498
-0.5527,1.117,-1.131
0.05936,1.056,-1.836
-0.2446,0.8936,-1.359
-1.897,0.4321,1.217
-0.921,1.241,-0.4365
-0.0699,1.121,-1.39
-0.9263,0.5693,0.16
-1.059,1.054,-0.268
-0.11804,1.017,-1.492
0.4116,1.254,-2.174
-0.377,1.037,-1.047
-0.5713,1.092,-0.8135
0.3052,1.465,-2.098
0.4177,1.162,-2.04
-1.496,0.683,0.6895
-0.2474,0.8906,-1.261
-0.465,0.8477,-1.075
1.376,1.777,-2.928
0.47,0.9326,-1.746
-0.2568,0.857,-1.187
-2.277,0.4976,1.685
-0.6055,0.97,-0.947
-1.671,0.9272,0.4153
-0.5137,1.585,-1.086
-1.782,0.6245,0.688
-0.3826,1.079,-0.7383
-1.729,0.9824,0.4536
-1.393,1.089,0.69
0.10846,1.071,-1.564
1.41,1.46,-3.002
-1.811,0.6235,0.792
-3.32,-0.03656,3.508
-3.285,0.1256,3.139
-0.66,0.996,-0.7646
0.2466,0.7847,-0.97
-0.694,1.524,-0.923
-3.797,0.1354,3.768
-0.09485,1.019,-1.317
-0.2157,1.023,-1.237
-0.868,0.7085,-0.2058
-0.5825,0.814,-0.612
-1.765,0.6284,0.676
-1.89,0.5864,0.9897
-0.6685,1.298,-0.2269
-3.336,0.3625,3.062
-0.3003,0.8066,-0.8945
-0.2472,0.8267,-1.052
0.0803,1.185,-1.642
-1.994,0.4807,1.245
0.258,1.3,-1.925
-0.2017,0.8555,-1.349
-0.4915,0.968,-0.9883
0.3354,1.143,-2.102
-2.771,0.342,2.531
-0.533,0.7676,-0.3823
-1.027,1.175,-0.332
-1.625,0.664,0.3958
-0.6523,0.744,-0.1309
-0.6094,0.9995,-0.7334
0.602,0.776,-1.3
-0.01347,1.245,-1.411
0.0658,0.793,-1.358
-0.6675,1.086,-0.779
-0.4233,1.393,-1.228
-1.641,0.6055,0.5176
0.8623,1.051,-2.271
-2.29,0.694,1.985
-1.51,0.576,0.446
-1.508,0.569,1.352
-0.1059,0.8594,-1.456
-0.2795,0.876,-1.228
-0.3257,0.8877,-1.205
-0.4094,0.8735,-1.143
-0.3438,0.9443,-1.249
-0.155,0.88,-1.41
-0.33,1.056,-1.287
-0.391,0.8184,-1.11
-1.053,1.042,-0.5103
-0.2905,1.289,-1.555
-2.102,-0.37,2.838
-2.26,0.511,1.465
-0.0931,0.8535,-1.405
-0.5605,0.719,-0.6934
0.01278,1.056,-1.651
-2.41,0.001811,2.4
-1.861,0.6396,0.738
-0.02298,1.321,-1.528
-1.037,0.8506,-0.0689
-1.776,0.387,1.056
0.798,1.129,-1.981
-3.535,0.52,3.205
-0.811,1.095,-0.8228
-1.584,0.864,0.873
-0.4844,1.141,-0.4624
1.311,1.724,-3.328
-0.3596,0.777,-0.7847
-0.05875,1.308,-1.644
0.3005,0.9897,-1.669
-0.576,0.9224,-0.8843
-1.708,0.4058,1.544
-0.1841,1.044,-1.338
0.2128,2.045,-2.283
-0.01567,0.853,-1.369
-1.842,0.839,0.7393
-0.832,0.785,-0.6553
-0.01973,0.8833,-1.288
-0.0371,1.055,-1.583
-0.002005,0.8184,-1.486
-1.058,0.6626,-0.1093
-1.83,0.69,0.704
-0.482,1.041,-0.99
-2.416,-0.5938,3.402
-0.7324,0.506,-0.1716
0.07184,1.181,-1.596
-1.866,0.5127,1.019
0.0006614,1.244,-1.843
-0.2328,0.9443,-1.389
0.0693,1.187,-1.546
-0.926,0.8994,-0.485
0.0009165,1.268,-1.314
