Adequate,Effective,Ineffective
-0.2878,0.9365,-0.5996
-0.5903,0.828,-0.1909
-0.2563,0.969,-0.6387
-0.04816,1.095,-0.953
0.05658,0.9404,-0.8535
-2.725,0.1915,2.023
-0.7593,1.265,-0.593
-1.462,0.3147,1.025
-0.06085,1.09,-0.9062
-0.894,0.9146,-0.04337
0.1328,1.468,-1.633
-1.621,0.2944,1.175
-0.2834,1.005,-0.602
-3.309,-0.4502,3.41
-2.658,-0.00312,2.344
-2.496,0.3345,1.891
-0.2344,0.9707,-0.7476
-0.3477,1.005,-0.696
0.1499,1.153,-1.171
-0.2834,1.028,-0.8125
-1.533,0.77,0.565
0.919,1.52,-2.498
-0.264,1.169,-0.976
-1.056,0.88,0.1134
-0.4255,1.142,-0.7646
-0.3848,1.217,-1.084
-1.648,0.6484,0.764
-0.678,0.9814,-0.4082
0.351,1.529,-1.876
-1.605,0.954,0.2179
0.4404,0.9316,-1.344
-0.8857,1.153,-0.3975
-2.768,0.3245,2.018
-2.695,0.3076,2.023
0.2834,1.155,-1.478
0.2678,1.231,-1.491
-0.8105,0.56,-0.006275
-0.5166,1.502,-1.174
0.3188,1.243,-1.499
0.1587,1.092,-1.191
-0.2463,1.049,-0.6934
0.1844,0.9155,-1.296
0.3513,1.326,-1.633
0.2896,1.316,-1.708
0.8945,1.667,-2.555
-1.712,0.4873,0.86
1.717,2.678,-4.555
-0.2068,1.183,-1.09
-0.3887,1.637,-1.468
-0.4456,0.8853,-0.4246
-1.76,0.7373,0.7793
-0.10754,1.034,-1.073
-3.67,0.1744,2.904
0.616,1.416,-2.008
-1.182,0.637,0.3406
-0.4077,1.05,-0.617
-1.756,0.7505,0.8267
-3.422,0.2012,2.744
0.4482,0.98,-1.273
-1.212,0.8364,0.2345
-0.285,1.071,-0.7383
0.2009,1.214,-1.386
-2.852,0.2964,2.268
-1.245,0.557,0.4111
-1.197,1.017,-0.1401
-0.2052,1.254,-1.016
-3.035,0.2278,2.443
-3.111,0.2112,2.432
-0.2832,1.043,-0.7983
0.4011,0.2532,-0.8135
-0.5674,1.387,-0.916
-1.005,0.8,0.09863
0.02109,1.23,-1.159
-2.125,0.4106,1.416
-1.35,0.2362,0.837
-0.02045,1.221,-1.282
0.2362,1.341,-1.507
-1.695,0.752,0.699
0.1669,1.296,-1.35
-1.4375,0.514,0.6597
0.8765,1.732,-2.625
-0.0958,1.273,-1.301
0.003666,1.269,-1.29
0.05606,1.428,-1.605
0.3662,1.215,-1.476
-1.062,0.7476,0.2688
-0.932,0.89,-0.1497
-0.1421,1.059,-0.939
0.7256,1.548,-2.33
-1.064,1.627,-0.8306
-1.477,0.6626,0.663
-0.1664,1.163,-1.1875
-1.91,0.503,1.169
-0.853,0.984,-0.2079
-2.111,0.4548,1.352
-0.2493,1.469,-1.483
-2.309,-0.0664,1.929
-2.035,0.811,0.8115
0.6025,1.179,-1.684
-1.068,0.668,0.3088
0.503,1.399,-1.894
-1.568,0.004337,1.379
-1.368,0.3901,0.883
-2.607,0.505,1.633
0.2151,1.406,-1.878
0.3452,1.387,-1.693
-0.05807,0.593,-0.487
0.1831,1.005,-1.2
-0.855,0.9854,-0.2263
1.472,1.461,-3.014
-2.178,0.556,1.272
-2.264,0.5195,1.451
0.2612,1.543,-1.941
-1.692,1.0,0.4053
-0.1465,1.199,-1.108
-0.2686,0.961,-0.801
-0.5835,0.856,-0.3223
-2.562,0.08997,2.158
0.3884,1.455,-1.763
0.4712,1.167,-1.602
-0.2413,0.879,-0.4675
-0.9346,0.9277,-0.1381
-0.7173,0.8853,-0.3508
-0.1848,0.9385,-0.784
-2.617,0.3271,1.918
-1.571,0.843,0.542
0.5396,1.529,-2.06
-0.1069,0.9907,-0.8296
-2.73,0.3496,1.929
-0.1857,0.837,-0.627
-1.235,0.5166,0.5806
0.1519,1.383,-1.545
-0.941,0.9307,-0.1533
0.3635,0.9375,-1.243
-3.158,-0.00843,2.768
-0.3076,1.438,-1.248
-0.4014,1.091,-0.774
-0.2642,1.067,-0.8257
-1.204,0.4036,0.599
-0.541,0.8853,-0.3875
-1.129,0.9194,-0.07074
-3.047,0.1233,2.672
-2.312,0.3748,1.591
0.52,1.39,-1.883
-0.07684,1.021,-0.9663
0.1165,1.184,-1.266
-0.0507,0.8877,-0.689
-2.83,0.2922,2.232
-1.67,0.8677,0.4849
-1.049,0.693,0.1686
-1.984,0.567,1.022
-2.06,0.1543,1.532
-0.3242,1.98,-1.894
-0.7563,1.069,-0.4412
-0.456,1.36,-0.981
0.001437,0.4514,-0.6616
1.02,1.485,-2.38
0.7266,1.539,-2.396
0.261,1.563,-1.876
0.5454,1.598,-2.314
-0.854,1.235,-0.773
1.279,2.104,-3.395
-0.0949,1.085,-0.955
-2.785,0.4082,1.958
0.29,1.296,-1.575
-2.703,0.1263,2.184
-0.006878,0.7065,-0.6284
0.9795,1.461,-2.455
-2.0,0.5767,0.956
0.322,1.173,-1.649
-0.0085,1.858,-2.209
-0.5566,0.785,-0.454
0.327,1.652,-2.137
-1.343,0.2028,0.7783
-0.469,1.046,-0.885
-3.03,0.3618,2.188
0.3855,1.113,-1.507
-0.1299,1.541,-1.506
-1.455,0.4614,0.77
0.1462,1.784,-1.993
0.7227,1.16,-1.778
0.6567,1.14,-1.807
-0.03204,1.004,-0.8535
-3.168,0.005127,2.81
-0.1453,1.155,-1.02
-0.0752,0.9946,-0.812
-1.67,0.7627,0.621
-0.9297,0.6035,0.1015
0.1584,1.6,-1.809
0.06174,1.03,-0.966
0.4048,1.141,-1.503
-0.1334,1.091,-0.883
-0.3384,1.373,-1.141
-2.447,-0.0491,2.25
-3.084,-0.196,2.955
-1.438,0.739,0.5195
-0.63,0.99,-0.3635
-1.615,0.944,0.4302
-1.048,0.902,0.1266
-0.4148,0.9624,-0.4883
0.0911,1.25,-1.291
0.0709,1.203,-1.189
-2.488,0.576,1.569
-0.1576,1.085,-0.8525
-1.916,0.3516,1.255
0.06805,1.126,-1.037
-0.967,1.021,-0.2935
0.1787,1.324,-1.416
-0.11395,0.8984,-0.615
-0.3828,0.936,-0.537
0.1982,0.938,-0.989
-0.2314,1.21,-1.058
-0.3113,1.349,-1.057
0.117,1.354,-1.434
0.1943,1.284,-1.499
-1.416,0.808,0.4258
-1.219,0.925,0.1532
-3.352,0.237,2.678
-0.1357,1.04,-0.924
0.0711,1.05,-1.212
0.4082,1.297,-1.681
0.1831,1.323,-1.434
-2.422,0.3594,1.679
1.874,0.766,-2.701
-0.0914,1.084,-0.9634
-0.0088,1.523,-1.761
-1.04,0.6875,0.3152
-0.7944,0.898,-0.2834
-1.379,0.666,0.4087
-2.004,0.771,0.8438
-0.6284,0.828,-0.401
-3.164,0.2112,2.43
-0.2668,0.624,-0.276
-1.476,0.735,0.4219
-0.2493,1.057,-0.782
-2.922,0.2322,2.22
-3.127,0.1595,2.54
0.10315,1.262,-1.315
0.9746,1.58,-2.629
0.2239,1.234,-1.382
-0.37,1.012,-0.6025
-1.942,0.3171,1.411
-0.653,1.075,-0.719
0.2522,1.374,-1.585
-3.838,-0.1143,3.566
-0.406,0.932,-0.498
-1.508,0.745,0.529
-1.26,0.737,0.381
-1.545,1.376,-0.2322
-2.707,0.8477,1.393
-0.6553,1.06,-0.662
0.624,1.215,-1.76
-0.087,0.659,-0.6465
-0.2357,0.9707,-0.626
-0.399,1.516,-1.365
-1.865,0.4126,1.08
0.02348,1.481,-1.695
0.8203,1.306,-2.066
-0.3513,1.017,-0.597
-1.99,0.672,1.013
0.927,-0.3987,-0.6323
-1.27,0.6123,0.4243
-0.2815,0.9756,-0.7056
-0.1271,0.503,-0.5347
-0.7544,0.74,0.1087
-0.015594,1.172,-1.126
-2.34,0.1976,1.678
-2.496,-0.006424,2.172
-1.912,0.358,1.158
-4.555,-0.2002,4.242
-1.215,1.105,-0.3188
0.814,1.533,-2.549
-0.1371,1.115,-1.082
0.877,1.685,-2.637
0.4814,1.445,-1.959
0.02525,1.101,-1.309
-0.1378,1.611,-1.545
-2.066,0.5405,1.248
0.862,1.421,-2.246
-2.385,0.552,1.523
-3.518,-0.5347,3.662
1.35,0.535,-1.849
-2.537,0.1714,1.959
-0.0711,1.331,-1.27
0.3323,1.898,-2.422
-0.3281,1.224,-0.922
-3.98,0.00595,3.578
-0.2754,1.111,-0.8325
-0.519,1.027,-0.597
-2.309,0.981,0.929
-0.1819,1.11,-0.924
-2.055,1.028,0.5923
0.01582,0.9995,-0.8545
-1.549,0.776,0.3975
-0.864,1.026,-0.3394
-0.704,1.206,-0.6284
0.1768,1.601,-1.877
-3.064,0.2454,2.367
-2.791,-0.1349,2.531
-0.528,1.043,-0.4922
-1.568,0.825,0.4714
0.436,1.424,-1.847
-0.06052,1.36,-1.62
-3.992,0.06107,3.459
1.018,1.587,-2.57
-2.424,0.001844,1.967
-0.02461,1.138,-1.002
0.7583,1.678,-2.459
0.2212,1.12,-1.282
-0.4463,1.012,-0.681
0.00679,1.096,-0.9443
-0.3386,1.332,-1.022
-2.156,0.2241,1.493
-0.0715,0.826,-0.7505
-1.295,0.9634,0.02748
0.2063,1.126,-1.305
-0.7114,1.289,-0.745
-0.1332,1.172,-1.009
-1.032,0.799,0.03568
-1.888,0.5933,0.9253
-0.348,0.9224,-0.5957
-0.9604,0.766,0.1534
-0.4358,0.6577,-0.3367
-3.145,0.0669,2.607
-0.2417,0.9795,-0.642
-3.922,-0.735,4.133
-0.2727,1.222,-0.922
-3.922,-0.4177,3.918
-0.5947,1.159,-0.619
-1.279,0.807,0.318
0.3582,1.138,-1.364
-0.452,0.791,-0.6255
-0.198,0.952,-0.7617
-3.0,0.4001,2.172
-3.13,0.2651,2.398
0.11505,1.529,-1.728
-0.1825,1.021,-0.787
-1.248,-0.2222,1.306
-0.5283,0.974,-0.3894
-0.572,1.096,-0.5435
-0.294,0.9307,-0.536
0.3745,1.434,-1.78
-0.2418,1.875,-1.91
0.2568,1.464,-1.844
-1.057,0.7993,0.037
-3.586,-0.02611,3.053
-0.02364,1.368,-1.468
0.9556,1.754,-2.78
0.7075,1.55,-2.156
0.9634,1.358,-2.287
-3.18,0.284,2.371
0.2441,1.259,-1.47
-1.991,0.672,0.938
1.828,2.52,-4.477
0.00953,0.3464,-0.733
-1.76,1.355,-0.04526
-0.2695,1.277,-1.354
0.4607,1.284,-1.636
-0.9717,1.01,-0.1669
-2.79,0.629,1.681
-0.3564,1.157,-0.9224
-2.99,0.3691,2.186
0.643,1.507,-2.197
0.3638,1.311,-1.725
-0.07837,1.567,-1.786
-0.99,0.7744,0.1488
1.121,1.367,-2.51
0.6426,1.592,-2.285
-1.337,0.8335,0.3313
-3.014,0.002195,2.59
-2.861,-0.07794,2.373
-0.698,1.7705,-1.201
-1.651,0.458,1.006
-2.87,0.388,2.053
-0.05563,1.252,-1.127
-2.32,0.3228,1.671
-0.684,0.9155,-0.3257
0.3684,1.379,-1.786
0.6436,1.737,-2.559
-1.044,0.8584,0.00577
0.010826,1.346,-1.3955
0.07355,1.731,-1.865
-0.563,0.527,-0.1719
-0.8384,0.84,-0.2448
-0.1517,1.68,-1.803
0.1307,1.541,-1.697
-2.807,0.643,1.724
-2.338,0.236,1.589
-2.275,0.5605,1.426
-0.4797,1.066,-0.6987
-0.366,1.889,-1.725
-2.516,-0.1001,2.186
-2.758,-0.1035,2.473
-0.5034,1.054,-0.5923
1.116,1.502,-2.568
-0.01367,1.297,-1.504
-1.835,0.847,0.625
-0.6333,0.3115,0.2795
0.03632,0.9272,-0.819
-0.655,1.23,-0.6533
-0.683,1.213,-0.596
0.2815,1.255,-1.527
0.2241,1.332,-1.503
-0.2463,0.511,-0.1812
0.0827,1.056,-1.086
-2.227,0.3247,1.558
0.03888,1.263,-1.311
0.1279,1.323,-1.403
-0.06586,0.7896,-0.4963
-0.908,1.171,-0.394
-1.217,0.727,0.3086
0.2039,1.673,-2.129
-0.489,0.936,-0.3914
-0.2395,1.008,-0.745
0.2454,1.32,-1.521
-0.641,0.9194,-0.4805
1.857,0.7017,-2.625
-0.8975,0.86,-0.0439
-0.2087,1.169,-0.9785
-1.176,0.6626,0.3254
-3.098,0.31,2.361
-0.285,0.968,-0.6577
-0.2712,1.044,-0.9795
-2.64,0.426,1.74
0.0956,1.397,-1.692
-2.938,0.4624,2.066
-1.891,0.11487,1.432
-1.058,1.109,-0.2162
-1.485,0.8613,0.3247
-3.568,-0.1686,3.355
-0.556,1.059,-0.5923
-1.035,1.095,-0.1917
-2.934,0.4158,2.008
-2.588,0.1908,2.025
-3.574,0.0703,2.96
-3.254,0.1904,2.615
-2.727,0.4932,1.91
-0.004826,1.182,-1.104
0.2944,1.12,-1.422
-0.4968,0.5454,-0.1744
-0.493,0.8896,-0.4988
-1.521,0.787,0.3647
-1.194,0.908,-0.02184
0.5874,1.566,-2.127
0.361,1.469,-1.859
-0.2502,1.256,-1.112
-0.01531,1.259,-1.571
-0.1698,1.037,-0.7686
0.1404,1.501,-1.766
-0.8647,0.7915,-0.06683
-0.311,1.081,-0.885
-0.2905,1.132,-0.775
-3.719,0.2408,2.982
-1.121,0.7783,0.1671
-0.091,1.439,-1.441
-0.8945,1.29,-0.6133
0.756,1.583,-2.28
-1.075,0.8066,0.1969
-0.7217,0.8027,-0.3535
0.3594,1.559,-2.033
-0.7446,0.795,-0.1849
-2.098,0.6865,1.008
0.3865,1.509,-1.977
-1.175,0.813,0.1531
-2.207,0.3687,1.537
-3.68,0.14,2.988
-1.34,0.718,0.3184
0.4377,1.669,-2.062
0.6113,1.306,-1.819
-1.356,0.67,0.374
0.2241,1.176,-1.399
0.2998,0.7764,-0.9766
-0.5566,1.2295,-0.716
0.753,1.552,-2.223
-2.414,0.15,1.91
-2.697,0.641,1.668
-0.0983,1.031,-0.925
-0.745,0.8374,-0.178
-0.9727,0.962,-0.071
-2.066,0.339,1.533
0.2817,1.283,-1.506
-0.8555,0.7886,-0.108
-3.584,0.02449,3.053
0.5513,1.097,-1.733
-0.731,0.9463,-0.283
-0.0538,1.159,-1.138
0.3499,0.3572,-0.7793
1.735,1.506,-3.27
-1.4,0.6177,0.6206
-2.818,0.3953,1.974
-0.3428,1.111,-0.9365
-1.704,0.648,0.7847
-0.9307,0.714,-0.005512
-0.611,0.7773,-0.3784
0.0858,0.9883,-0.9106
-2.625,0.556,1.752
-0.1753,1.262,-1.236
-0.3728,1.002,-0.72
0.09296,1.319,-1.329
-0.421,0.958,-0.5024
-3.045,0.4226,2.22
-0.11774,0.831,-0.604
-0.4858,0.9414,-0.4438
0.4646,1.447,-1.88
-2.059,-0.4016,2.275
-0.4822,1.067,-0.7417
0.68,0.8135,-1.639
-0.0615,1.049,-0.8574
-2.158,-0.1512,2.035
1.511,2.424,-4.086
-0.226,0.89,-0.584
-0.5684,1.236,-0.7354
0.2438,1.255,-1.601
-0.1287,1.225,-1.007
-0.643,0.897,-0.4104
-2.197,0.62,1.218
-0.7505,1.431,-0.946
0.09863,1.226,-1.265
-0.8916,0.8716,-0.2256
-0.3394,0.4949,-0.3545
-0.6045,1.212,-0.6924
0.6665,1.688,-2.436
0.0848,1.436,-1.478
-2.594,0.781,1.41
0.227,1.199,-1.443
0.353,1.195,-1.44
-0.31,1.146,-0.9683
0.01732,1.331,-1.318
-1.11,1.146,-0.4668
-3.035,0.3906,2.295
-0.538,1.182,-0.929
0.585,1.442,-2.043
1.024,1.96,-2.996
-0.3867,0.843,-0.468
0.9346,0.799,-1.608
-1.148,0.3193,0.609
-0.01208,1.078,-1.08
0.4631,1.317,-1.681
-2.688,0.3987,1.975
-0.2329,1.022,-0.7305
-1.542,0.6333,0.6084
0.27,0.637,-0.8257
0.1561,0.7065,-0.789
0.02124,1.273,-1.274
-0.1693,1.079,-0.8174
-0.4006,1.157,-0.8276
-2.107,0.6772,1.167
0.1349,1.17,-1.273
-0.924,0.8765,-0.01435
0.2788,1.403,-1.648
-1.548,0.9707,0.3428
0.6626,0.544,-1.156
-3.799,-0.9253,4.445
-1.653,0.623,0.853
-0.314,1.015,-0.626
0.4438,1.327,-1.693
-0.3381,1.124,-0.785
-0.5596,1.108,-0.615
-2.227,0.62,1.207
-2.537,0.5225,1.562
0.01228,1.104,-0.954
-0.4429,0.942,-0.4578
-1.529,0.3096,0.9844
-1.415,0.6826,0.583
-2.523,0.4736,1.78
2.512,0.1774,-2.719
-2.035,0.3352,1.507
1.049,0.373,-1.526
0.1957,1.484,-1.653
0.05692,0.5244,-0.5386
0.0655,1.069,-1.036
0.593,1.279,-1.856
-0.1384,1.298,-1.311
0.402,1.303,-1.669
-1.401,0.841,0.3499
-3.215,0.01575,2.727
-0.4282,1.074,-0.596
-0.01662,1.28,-1.208
-1.115,0.9473,-0.03918
-0.376,1.041,-0.9795
-3.602,0.0773,2.967
0.6924,1.776,-2.559
0.6973,1.538,-2.268
1.34,1.545,-2.79
-0.1309,1.201,-1.298
0.1692,1.021,-1.123
-0.00396,1.12,-1.059
-0.4404,1.082,-0.7476
0.4387,1.384,-1.841
0.4294,1.335,-1.814
0.2837,1.307,-1.536
-0.501,0.538,-0.2334
0.12366,1.258,-1.344
-0.158,1.473,-1.444
-0.4856,0.544,-0.2612
-0.9746,1.085,-0.1742
0.2234,1.257,-1.438
-0.611,0.9536,-0.4683
-2.209,0.3137,1.563
-0.1753,0.8926,-0.5522
0.4202,1.232,-1.496
-2.74,0.1958,2.174
0.9297,2.31,-3.398
-0.9497,1.162,-0.3142
1.097,1.08,-2.236
-0.592,0.778,-0.1725
0.3037,1.479,-1.732
0.678,1.439,-2.193
0.03827,0.958,-0.7935
-0.8154,1.163,-0.627
0.994,1.953,-3.0
-3.361,-0.07446,3.002
1.014,2.441,-3.65
0.06006,0.7383,-0.615
0.4321,1.337,-1.761
-0.307,1.196,-1.029
-0.1659,1.164,-1.103
-3.248,0.2314,2.502
-0.3523,1.198,-0.8223
-0.6714,0.9155,-0.3167
-0.691,0.79,-0.1305
0.1597,1.395,-1.559
-0.9194,0.9,-0.0882
-0.123,1.025,-0.8076
-3.303,0.0506,2.652
-2.367,0.859,1.178
-2.975,-0.1488,2.668
1.787,0.737,-2.57
-0.3872,1.07,-0.7236
-1.13,0.61,0.446
0.1537,0.948,-1.025
2.36,0.544,-2.918
-0.854,0.964,-0.2067
-0.1925,0.9214,-0.7417
0.5596,1.833,-2.475
-3.361,-0.2233,3.172
0.02875,1.178,-1.216
0.5747,1.1455,-1.709
-0.4617,0.9033,-0.3284
-0.9233,1.136,-0.4678
0.4453,1.325,-1.732
-0.5923,1.187,-0.883
-1.438,0.5166,0.6553
-2.152,0.3088,1.539
-2.188,0.5166,1.386
-0.7793,0.5366,-0.06354
-0.3835,0.513,-0.2072
-0.59,0.915,-0.3667
0.1975,1.102,-1.225
-3.768,-0.568,3.88
0.0865,0.9087,-0.8423
-2.213,0.4307,1.26
0.00641,1.155,-1.179
0.3328,1.046,-1.374
-0.1175,0.903,-0.716
0.0655,1.215,-1.248
0.9395,1.662,-2.584
-1.909,0.8096,0.8364
0.4744,1.628,-2.115
0.3767,1.235,-1.6
0.4265,1.468,-1.828
-3.717,0.0425,3.166
-1.347,0.8545,0.3582
-0.3965,0.969,-0.5913
0.74,1.487,-2.242
-0.02579,1.065,-1.052
-0.007362,1.446,-1.583
-1.421,1.317,-0.10815
-0.1169,1.325,-1.426
-3.648,-0.1406,3.342
-0.6455,1.206,-0.745
-1.444,1.077,-0.0459
-0.12164,1.269,-1.094
-1.021,0.9883,-0.286
0.2502,1.524,-1.741
-0.5986,0.992,-0.3982
-3.14,0.3416,2.31
0.5317,1.315,-1.737
0.0967,1.391,-1.671
-1.542,0.44,0.7793
0.2861,1.363,-1.733
0.2495,1.524,-1.917
0.6123,1.399,-1.901
0.534,1.257,-1.834
-0.7485,1.369,-0.7915
-3.684,-0.766,3.943
0.25,1.264,-1.559
0.4314,1.274,-1.716
-4.16,-0.3367,3.99
-2.299,0.699,1.295
-0.1919,1.15,-1.109
0.816,2.182,-3.14
-3.135,-0.08954,2.818
-0.9985,0.899,-0.2319
-0.2717,1.0,-0.705
0.0563,1.226,-1.223
-1.056,0.6733,0.3718
-0.1367,1.112,-1.002
0.356,1.461,-1.86
-3.598,-0.366,3.475
1.365,0.734,-2.074
-2.629,0.682,1.574
-0.0772,1.584,-1.709
0.3987,1.6,-2.137
-3.63,-0.10175,3.209
-1.728,0.4053,0.9604
-0.2362,0.735,-0.527
-0.8945,0.696,0.1798
0.1561,1.493,-1.738
-0.15,1.418,-1.405
0.7915,1.417,-2.123
0.6074,0.728,-1.403
-0.0323,1.183,-1.048
0.1809,1.175,-1.488
-0.04788,1.128,-1.024
0.517,1.351,-1.788
-0.4355,1.212,-0.9375
0.05148,1.239,-1.183
0.4475,1.54,-2.076
-2.59,-0.01503,2.338
-0.0535,1.404,-1.54
-1.711,0.6543,0.773
-0.5264,0.877,-0.269
-2.805,-0.1278,2.588
-3.443,0.188,2.768
0.4001,1.065,-1.387
-0.767,1.074,-0.404
-1.1875,0.824,0.2109
-0.277,0.991,-0.6147
-0.6367,0.808,-0.1276
-0.773,0.563,0.1311
0.02364,1.035,-0.9414
-0.03687,0.9927,-0.8765
-1.452,0.5503,0.7715
-1.818,0.4497,1.176
-1.029,0.7227,0.2812
-2.059,0.672,1.062
0.2368,1.153,-1.358
-0.1621,0.932,-0.681
-0.545,0.906,-0.3198
-2.756,-0.2598,2.732
-0.8613,0.954,-0.1565
0.5293,1.813,-2.404
0.00727,1.036,-0.8975
-1.805,0.52,1.088
-0.3628,1.624,-1.396
-1.514,0.4685,0.8857
-0.4453,0.8286,-0.3018
-1.05,0.7563,0.279
-0.2637,1.412,-1.329
-1.016,0.585,0.3818
-3.422,-0.729,3.885
-1.683,0.7227,0.748
-0.965,0.3152,0.5923
-2.105,-0.04752,1.954
0.06076,1.094,-1.309
-1.908,0.6978,0.972
-1.301,0.4656,0.559
-0.5044,1.107,-0.6265
-1.717,0.7197,0.771
0.03983,1.39,-1.384
-1.221,0.8926,0.1823
-0.1515,1.184,-1.052
0.1417,1.465,-1.756
0.5044,0.977,-1.481
0.1953,1.199,-1.337
-0.012924,1.1455,-1.1455
1.1455,1.604,-2.65
-0.4468,1.465,-1.088
-3.402,0.477,2.504
0.163,1.138,-1.218
-0.9966,0.7065,0.05457
0.391,1.301,-1.571
0.007713,1.251,-1.183
-1.152,0.9062,0.11285
-1.397,0.61,0.656
-0.5005,1.058,-0.699
-0.2158,1.101,-0.8057
0.59,1.199,-1.634
-0.10406,1.332,-1.249
0.3396,1.268,-1.721
0.0615,1.264,-1.268
-1.171,0.8506,0.12177
-0.3984,0.1643,0.1802
0.767,1.542,-2.201
0.7427,2.336,-3.22
0.6304,1.255,-1.866
-0.1292,0.942,-0.6685
-0.5254,0.8267,-0.2494
-2.662,-0.02885,2.248
-1.198,1.131,-0.1427
-2.383,0.085,1.91
-0.04678,1.152,-1.077
-0.632,1.253,-0.8784
-2.584,0.924,1.277
0.3557,1.273,-1.673
-0.718,1.177,-0.6636
0.689,1.417,-2.115
-3.184,-0.0485,2.803
-3.402,0.02687,2.936
0.7026,1.367,-2.25
0.4006,1.398,-1.934
-2.242,0.5703,1.403
0.195,1.732,-2.02
-0.9624,0.918,-0.0597
-0.913,0.941,-0.442
0.491,1.617,-2.367
-1.443,0.992,0.2225
1.451,1.148,-2.518
-0.1826,1.109,-0.83
-3.186,0.2844,2.398
-1.144,0.7583,0.1898
-1.276,0.908,0.1738
-0.3203,1.318,-1.01
0.0553,1.291,-1.259
-0.12384,1.169,-1.05
-2.236,0.554,1.276
-0.006245,1.114,-1.284
0.3062,1.814,-2.281
0.1844,1.022,-1.2295
-0.628,1.164,-0.6387
-3.107,0.1865,2.418
0.3296,1.144,-1.356
-3.775,-0.4404,3.797
0.3757,1.7,-2.213
-0.687,0.8926,-0.4102
-0.443,0.8516,-0.4072
-1.18,0.7495,0.2952
0.3435,1.09,-1.351
-2.895,0.2773,2.107
-0.0917,1.221,-1.161
-1.177,0.5264,0.4243
-0.1613,1.0205,-0.837
-2.959,0.3252,2.146
-0.2354,1.0205,-0.702
-2.734,-0.3237,2.752
0.3242,1.456,-1.788
-1.815,0.5776,0.991
-1.902,0.707,0.8833
0.0684,1.091,-1.002
0.5654,1.415,-1.869
0.2264,1.207,-1.408
-0.59,1.098,-0.7104
-2.023,-0.0979,1.835
-0.004208,1.932,-2.271
0.1926,1.1045,-1.188
-0.3047,1.322,-1.149
0.1473,0.9004,-0.8564
-1.728,0.8613,0.5396
-0.4014,0.703,-0.441
0.4019,1.297,-1.576
0.3694,1.317,-1.64
0.1471,1.505,-1.638
0.4658,1.256,-1.612
0.01642,1.447,-1.635
0.2937,1.333,-1.538
1.75,0.664,-2.264
-1.331,0.8022,0.2156
-2.443,0.4578,1.568
1.663,2.664,-4.49
-1.006,0.831,0.01287
-0.793,0.9595,-0.3008
-0.3308,1.255,-1.069
-0.919,0.96,-0.2004
0.4126,1.587,-2.043
-1.315,0.6807,0.3647
-0.8413,0.931,-0.194
-0.2323,1.126,-0.805
0.518,1.536,-2.184
-4.016,-0.617,4.223
0.0481,1.053,-1.081
-0.0858,1.019,-0.8306
-0.4824,0.9834,-0.5576
-0.2021,0.956,-0.638
-2.523,0.4465,1.714
-0.177,1.252,-1.03
-2.574,0.3577,1.87
0.778,1.689,-2.41
0.772,1.599,-2.37
0.8438,1.431,-2.355
0.2411,1.077,-1.24
0.061,1.226,-1.186
-0.4065,0.9756,-0.5825
-3.045,-0.06976,2.643
1.324,1.325,-2.639
-2.678,0.4658,1.852
-0.6553,0.939,-0.503
0.3467,2.156,-2.852
0.476,1.148,-1.554
-1.18,1.55,-0.6714
0.1937,1.189,-1.307
-2.035,1.03,0.643
-3.094,-0.769,3.41
-0.4321,1.714,-1.506
-0.01758,1.338,-1.357
0.08704,1.166,-1.241
0.3281,1.18,-1.447
-0.637,1.039,-0.4258
-0.4795,1.614,-1.356
-2.975,0.5283,1.93
-0.1672,1.256,-1.171
0.601,1.463,-1.977
-2.98,0.322,2.143
-0.4583,1.36,-1.093
-4.047,-0.4473,4.188
-1.367,0.5103,0.663
-0.1136,1.155,-1.175
-1.437,1.18,0.02878
-0.166,1.161,-0.9404
-3.678,-0.3486,3.592
0.5425,1.393,-1.811
-2.197,1.135,0.6865
0.04123,1.202,-1.3955
-0.1678,0.985,-0.6743
-3.494,0.1228,2.883
-3.1,0.2302,2.521
-1.413,0.688,0.4038
-3.18,-0.726,3.566
0.5615,1.446,-2.066
0.3918,1.499,-1.986
-3.072,0.3608,2.223
0.03085,1.66,-2.041
1.07,1.009,-2.105
1.068,1.405,-2.602
0.295,1.013,-1.443
-0.548,1.169,-0.6567
-2.295,0.5327,1.308
-2.154,0.2554,1.47
0.793,1.893,-2.857
-0.925,0.831,-0.02187
-0.5713,0.932,-0.3884
-0.1399,0.8857,-0.572
-0.9316,0.5693,0.1818
1.176,1.878,-3.123
1.155,1.685,-2.807
0.8164,1.902,-2.756
1.177,2.37,-3.75
0.399,1.482,-2.135
-0.0775,1.445,-1.419
-0.5386,1.58,-1.155
-0.12036,1.639,-1.651
0.2432,1.786,-2.172
0.013824,2.033,-2.24
0.3965,1.604,-2.027
-2.41,0.3635,1.701
0.2106,1.314,-1.517
0.7803,1.482,-2.148
0.4575,1.581,-2.16
0.8574,0.7085,-1.519
-2.902,0.3547,2.223
0.3445,1.358,-1.666
0.4197,1.53,-1.933
-2.107,0.728,1.025
-1.722,0.614,0.9243
-0.612,1.054,-0.6206
-1.168,0.8438,0.2299
0.3176,1.266,-1.68
0.0752,1.11,-1.051
0.2559,1.293,-1.518
-2.742,-0.254,2.63
0.3157,1.362,-1.648
0.3677,1.349,-1.681
-1.542,0.2974,0.988
-2.998,0.2952,2.307
-0.2277,0.7803,-0.5474
