Adequate,Effective,Ineffective
0.3003,1.465,-2.064
0.1338,1.315,-1.688
0.8867,2.355,-3.719
-3.684,0.3801,2.543
-0.809,1.244,-0.9443
-1.387,0.8584,0.12134
0.38,1.008,-1.509
0.365,1.111,-1.586
-2.518,0.988,0.8716
-3.078,0.2054,2.336
-3.895,0.1746,2.723
-1.238,1.248,-0.624
-0.4348,0.8525,-0.687
-4.297,-0.555,4.344
-0.769,0.793,-0.281
-1.002,0.845,-0.2014
0.371,1.28,-1.919
-0.08734,1.215,-1.402
-0.0856,1.447,-1.678
-0.4004,0.856,-0.672
-0.203,1.245,-1.348
0.1746,1.133,-1.531
-0.912,1.187,-0.646
-1.872,0.6836,0.672
-1.533,0.832,0.2754
-1.301,0.7305,0.2312
0.01959,0.921,-1.108
-0.956,1.083,-0.5527
0.1158,1.129,-1.518
-0.1277,1.438,-1.609
0.0658,1.122,-1.433
-0.518,0.9263,-0.724
0.302,1.302,-1.819
-4.625,-0.2534,4.176
0.2047,1.07,-1.442
-0.2039,1.227,-1.293
-1.0205,0.638,0.0951
0.505,1.284,-2.05
0.08716,1.08,-1.395
0.2184,1.298,-1.781
-3.865,-0.62,3.963
-1.083,0.919,-0.235
-0.2374,1.285,-1.373
-1.892,0.5327,0.933
0.2568,1.554,-2.182
-0.6323,1.098,-0.8125
-2.355,0.59,1.108
-2.68,0.3809,1.793
-0.7383,1.075,-0.658
0.2115,1.047,-1.445
0.5396,1.42,-2.21
0.476,1.3955,-2.098
-3.64,0.2203,2.604
-0.0637,0.9565,-0.965
0.591,1.568,-2.422
-0.0468,1.485,-1.814
0.333,1.3125,-1.943
0.0547,1.733,-2.246
0.3262,1.666,-2.441
0.8687,2.191,-3.537
-1.79,1.131,0.0639
0.764,2.018,-3.186
-1.664,0.9756,0.04376
-1.004,1.1,-0.6216
-3.344,0.3293,2.264
-2.068,0.5737,1.005
-1.151,0.753,-0.02664
-0.6816,1.323,-1.1875
0.387,1.3125,-1.963
0.2133,1.713,-2.5
-3.18,0.4868,1.895
-2.338,0.889,0.674
1.395,1.111,-2.629
0.1315,1.797,-2.377
-0.2832,0.9585,-0.912
0.4521,1.0,-1.509
0.484,0.9214,-1.467
-2.264,0.4675,1.271
-0.952,0.753,-0.11945
-0.495,0.819,-0.57
-3.01,0.2477,2.002
-3.549,0.08813,2.717
-0.4946,1.127,-0.961
0.2656,1.304,-1.809
0.473,1.385,-2.068
-3.934,-0.2773,3.559
-0.3135,1.071,-1.093
-0.322,1.094,-1.04
-4.203,-0.2438,3.797
-4.246,0.02234,3.363
-0.7197,1.054,-0.785
0.3809,1.726,-2.43
-0.5303,0.8164,-0.5864
0.6226,1.458,-2.264
0.013885,1.004,-1.263
-0.593,1.023,-0.7134
0.774,1.749,-2.8
-0.4026,0.9,-0.7646
0.642,1.474,-2.332
-0.527,0.991,-0.745
-4.266,-0.683,4.504
-0.5234,1.006,-0.7495
-0.0745,1.109,-1.3
-2.84,0.3845,1.846
-0.88,1.039,-0.5015
-0.1082,1.04,-1.168
-0.4592,0.855,-0.6357
-1.105,0.752,0.02414
-0.2441,1.288,-1.352
-1.305,0.5903,0.4329
-3.445,0.012054,2.834
-1.129,1.003,-0.2406
-2.604,0.3682,1.663
-0.8877,0.622,-0.003311
0.249,1.209,-1.677
-0.503,0.6416,-0.3188
-0.1997,0.7363,-0.668
0.606,1.354,-2.158
-2.027,0.2695,1.412
-2.498,0.3965,1.522
-2.723,0.3132,1.944
-1.957,0.705,0.736
0.1787,1.678,-2.273
0.0626,1.146,-1.434
-0.1304,1.158,-1.321
-1.303,1.041,-0.1996
0.3655,1.397,-2.006
0.1206,1.265,-1.636
-0.2328,1.06,-1.121
-0.5693,0.8477,-0.536
-1.944,0.393,1.188
-3.959,-0.679,4.117
-0.9023,0.901,-0.4062
-1.155,0.9424,-0.2454
-1.426,0.831,0.2251
0.8774,1.831,-3.01
-2.576,0.12177,2.05
-2.719,0.52,1.472
-1.622,0.513,0.7676
1.144,1.431,-2.79
0.4475,1.313,-1.981
-1.619,0.797,0.3735
0.5938,1.545,-2.432
0.813,1.89,-2.932
1.326,1.441,-2.781
-2.166,0.456,1.179
-3.28,0.2593,2.521
-0.03705,1.277,-1.551
-0.3428,0.8325,-0.691
-0.208,1.027,-1.107
0.689,1.412,-2.271
-3.17,0.326,2.148
-4.465,-0.2654,3.96
-2.512,0.619,1.176
0.5586,1.721,-2.64
-0.6978,0.8604,-0.4175
-2.744,0.3389,1.793
-0.3672,0.899,-0.7573
-1.264,0.9824,-0.1836
-2.004,0.2856,1.375
-0.2683,1.52,-1.676
-1.102,1.17,-0.504
-3.42,0.3362,2.283
0.3748,1.51,-2.191
-2.348,0.86,0.772
0.5347,1.53,-2.41
-0.07446,1.863,-2.205
-2.447,0.5054,1.22
0.5205,1.318,-2.033
0.5767,1.5625,-2.434
-2.354,0.53,1.255
-3.463,0.0608,2.79
-2.342,0.3276,1.514
-1.347,1.217,-0.4517
-1.861,0.756,0.707
-2.799,0.12115,2.11
-0.04504,1.043,-1.267
-1.118,0.6416,0.178
-4.67,-0.4429,4.37
-0.2454,1.182,-1.245
-2.385,0.07666,2.05
-0.7754,0.8647,-0.4243
-0.568,0.8574,-0.555
-0.3838,0.9097,-0.7646
0.2173,1.353,-1.876
-0.2378,1.264,-1.356
-0.188,1.238,-1.361
-0.1927,1.064,-1.096
-2.852,-0.2986,2.75
-0.11505,0.909,-1.005
-2.213,0.3716,1.414
-0.2451,1.073,-1.119
-0.2208,0.7676,-0.731
-0.6045,1.257,-0.996
-0.003975,1.078,-1.287
-1.755,0.626,0.709
-0.4507,1.082,-0.888
-1.084,0.8086,-0.10443
-0.3687,1.398,-1.338
-0.0418,1.276,-1.4795
-0.9805,0.4736,0.2998
-1.935,0.534,0.671
-3.81,0.0661,2.934
-0.3145,1.033,-1.006
0.3516,0.9233,-1.375
-1.833,0.5693,0.8643
-0.748,0.7734,-0.307
-2.273,0.558,1.206
-0.4763,1.262,-1.189
0.06616,1.258,-1.591
-2.105,0.524,1.28
-4.24,-0.165,3.738
-0.5073,0.677,-0.3525
0.1952,1.003,-1.394
0.03003,0.996,-1.266
-1.683,0.851,0.2974
-4.34,0.09906,3.363
-3.04,0.0674,2.057
-0.0914,1.028,-1.191
-2.865,0.6357,1.48
-3.64,-0.06165,3.172
0.2145,1.467,-1.99
0.2285,1.117,-1.544
0.7383,1.161,-1.969
-0.04724,1.28,-1.535
-0.9277,0.7593,-0.16
-0.4656,1.266,-1.157
0.787,1.437,-2.375
-1.057,0.9863,-0.5205
0.2096,1.327,-1.806
0.3752,1.535,-2.195
0.9746,1.988,-3.383
-2.56,0.525,1.493
-0.251,1.3955,-1.455
0.563,0.7095,-1.285
-0.7217,1.173,-0.8223
-0.1226,1.477,-1.696
-3.012,0.5938,1.627
-1.444,0.685,0.3484
-0.01596,0.9316,-1.095
0.4382,1.488,-2.178
0.5654,1.64,-2.473
-3.531,-0.0762,3.045
-1.005,0.6147,0.274
-0.1298,0.9473,-1.003
-0.01859,1.385,-1.57
-1.038,0.9487,-0.3328
-1.543,1.043,-0.11914
-4.453,-0.06586,3.59
-2.635,0.531,1.557
0.461,1.185,-1.817
-4.043,-0.2788,3.564
-1.859,0.316,0.959
0.2825,1.35,-1.936
-1.931,0.4207,1.168
0.7554,1.923,-2.992
-1.277,0.5576,0.439
-2.459,0.5337,1.49
-4.56,-0.3657,4.215
-0.3425,0.919,-0.814
1.24,0.5176,-1.483
-0.7393,1.069,-0.661
0.1029,0.9604,-1.233
-1.91,1.043,0.2522
-0.549,0.7583,-0.4463
-0.5874,1.208,-1.022
-0.3296,1.353,-1.353
-0.631,1.102,-0.8315
-2.07,0.503,1.12
-0.3677,1.107,-1.02
-1.723,0.626,0.73
-0.11884,1.5625,-1.798
-0.692,0.839,-0.423
0.437,1.329,-2.025
-0.4312,0.9185,-0.7236
-3.09,0.622,1.7
0.03827,1.93,-2.623
-4.09,-0.0402,3.316
-1.56,0.5684,0.5415
-3.943,-0.01193,3.152
-0.074,1.174,-1.384
0.5215,1.268,-2.002
0.2297,1.08,-1.526
-0.4153,0.8457,-0.656
-0.4045,1.084,-0.99
-1.75,0.4663,0.9443
-4.066,-0.949,4.766
-0.909,0.508,0.1954
-0.3276,1.145,-1.121
-0.694,0.926,-0.514
-0.4114,0.8296,-0.6436
0.6733,1.486,-2.363
-2.383,0.422,1.541
0.1998,1.254,-1.703
0.2786,1.231,-1.709
-2.422,0.6357,1.188
-0.0745,1.106,-1.239
0.0517,2.121,-2.678
-0.323,1.776,-1.989
-1.101,0.82,-0.151
-0.542,1.425,-1.356
0.1526,1.138,-1.456
0.5073,1.478,-2.14
-0.627,1.209,-0.907
-2.148,0.3674,1.416
0.4937,1.016,-1.595
-2.605,0.1986,1.805
0.9614,1.068,-2.139
-0.872,0.9883,-0.5513
-0.736,1.139,-0.76
1.038,1.584,-2.887
-0.3464,1.167,-1.125
0.2119,2.426,-3.055
-0.126,1.052,-1.165
0.687,1.575,-2.514
-0.1184,1.197,-1.348
-2.328,0.2405,1.772
-3.176,0.2888,2.23
-0.745,1.188,-0.85
0.517,1.473,-2.3
-0.10846,1.259,-1.376
0.5317,1.32,-1.948
0.862,1.924,-3.14
-1.562,1.07,-0.0786
0.3506,1.392,-2.068
0.28,1.679,-2.229
-0.00859,1.116,-1.456
0.556,1.522,-2.377
-1.619,0.6167,0.664
-1.7295,0.732,0.4565
-0.0473,1.084,-1.297
0.2471,1.682,-2.295
-2.52,0.0771,1.94
-0.312,0.918,-0.869
0.662,1.562,-2.436
-0.11584,1.068,-1.204
-0.975,0.895,-0.3652
-1.165,0.9746,-0.2462
0.1453,1.278,-1.709
-0.05634,1.069,-1.23
1.419,1.392,-2.809
-0.8657,0.8594,-0.392
-2.05,0.455,1.046
-0.47,1.148,-1.025
-0.02512,1.023,-1.222
-0.6514,1.726,-1.645
-1.347,0.9824,-0.0763
-0.908,1.854,-1.707
-0.3987,0.1046,0.3389
-1.831,0.4858,0.8223
0.3574,1.081,-1.631
-4.082,-0.576,4.03
1.385,2.469,-4.32
-0.4868,0.807,-0.5796
-0.4326,0.8457,-0.6113
-1.155,1.416,-0.7344
-2.436,0.64,0.969
-0.2059,1.286,-1.415
-1.461,1.283,-0.395
-4.33,-0.1218,3.566
-0.747,1.287,-1.009
-0.4897,0.768,-0.5117
-2.133,0.6045,1.018
-2.205,0.4421,1.252
-2.035,0.4976,1.062
-1.171,0.7197,0.04324
-4.14,-0.4834,4.08
0.1473,1.264,-1.675
-0.5215,1.292,-1.044
-2.953,-0.4539,3.29
-0.3818,1.018,-0.954
-0.4873,1.206,-0.998
0.1982,1.142,-1.57
0.004147,1.031,-1.26
-2.79,0.002945,2.354
-1.124,1.137,-0.4543
-0.157,1.107,-1.197
-1.333,0.684,0.4116
-1.616,0.7285,0.4844
0.09607,1.171,-1.517
0.531,1.473,-2.254
-0.0102,1.211,-1.498
-0.7495,0.9004,-0.5264
0.9,1.947,-3.182
0.199,1.197,-1.688
-2.426,0.3455,1.635
0.03748,1.128,-1.39
-0.4988,0.769,-0.4863
1.078,2.627,-4.26
0.947,1.124,-2.168
-0.2354,0.887,-0.881
-3.297,0.1256,2.62
-0.795,0.835,-0.3154
-1.25,0.9697,-0.2615
0.712,2.105,-3.266
-1.672,0.7163,0.551
-0.8867,0.8843,-0.434
-1.353,1.065,-0.2969
-2.49,0.658,0.9785
0.3103,1.336,-1.879
1.24,1.494,-2.986
-1.738,0.5215,0.7344
-3.885,-0.2285,3.52
-3.99,-0.1724,3.436
-0.254,1.065,-1.141
-0.05356,0.966,-1.022
-0.331,1.902,-2.06
-3.871,0.0906,3.002
-0.174,1.297,-1.415
0.3386,1.281,-1.86
-0.4758,0.989,-0.7896
-0.0484,1.13,-1.302
-1.947,0.7085,0.7334
-1.642,0.765,0.4546
-0.7534,1.713,-1.513
-4.0,0.07855,3.148
-0.04718,0.8794,-1.042
-0.3525,0.9434,-0.8
0.299,1.355,-1.873
-2.041,0.509,1.064
0.6143,1.438,-2.291
-0.2861,0.881,-0.8335
-0.2281,1.034,-1.07
0.441,1.255,-1.934
-4.14,-0.272,3.84
-1.098,0.848,-0.02477
-0.984,1.186,-0.738
-1.704,0.605,0.6895
-1.481,0.7505,0.3926
-0.7056,0.891,-0.4758
0.868,0.917,-1.801
-0.1466,1.155,-1.245
0.0928,1.003,-1.247
-0.3198,1.311,-1.323
0.00966,1.541,-1.957
-1.928,0.4666,1.084
0.8193,1.571,-2.574
-1.694,0.8276,0.09015
-1.119,0.742,0.02942
-2.623,-0.07776,2.4
0.1302,1.055,-1.371
-0.2017,0.9004,-0.9434
-0.09503,1.082,-1.191
-0.406,0.878,-0.7275
-0.2974,0.949,-0.921
-0.2325,0.908,-0.88
0.0436,1.283,-1.592
-0.2499,0.88,-0.836
-0.7573,1.166,-0.766
-0.1215,1.392,-1.6
-3.73,-1.031,4.473
-2.756,0.312,1.903
-0.005997,0.8794,-1.071
-0.829,0.623,-0.04474
-0.02896,1.045,-1.277
-3.508,-0.3818,3.41
-1.853,0.628,0.8174
0.6626,1.758,-2.652
-0.8516,0.886,-0.3245
-2.088,0.3892,1.22
1.214,1.584,-2.955
-3.785,0.4937,2.336
-0.2612,1.415,-1.543
-2.34,0.662,1.1
-1.224,0.9346,-0.224
1.721,1.992,-4.004
-0.00969,1.049,-1.327
0.228,1.574,-2.186
0.603,1.213,-2.016
-0.1671,1.065,-1.2295
-2.28,0.7603,1.075
0.0778,1.117,-1.484
0.624,2.283,-3.357
0.09125,0.9443,-1.22
-1.913,0.6987,0.7246
-0.732,0.781,-0.306
-0.37,0.797,-0.6113
-0.0934,1.018,-1.187
-0.03064,0.884,-1.03
-1.005,0.711,0.0126
-1.898,0.581,0.837
-0.649,0.9756,-0.618
-3.72,-1.092,4.7
-1.42,0.578,0.5347
0.1,1.374,-1.724
-1.846,0.626,0.767
0.00226,1.361,-1.664
-0.2969,0.9414,-0.8926
0.1144,1.123,-1.504
-1.429,0.761,0.29
0.129,1.453,-1.901
-2.201,0.8276,0.704
0.2107,1.389,-1.969
-0.04773,1.613,-1.934
0.2263,1.557,-2.09
-1.193,1.443,-0.747
-2.422,0.3706,1.507
-0.509,0.7676,-0.4697
0.04883,1.275,-1.622
-1.142,1.121,-0.331
-0.1736,1.182,-1.336
-2.078,0.55,1.145
0.0897,0.993,-1.258
-2.28,1.151,0.4187
-3.8,0.3062,2.506
-3.71,0.167,2.787
-2.898,0.05527,2.441
-0.5244,1.119,-0.972
0.664,1.624,-2.584
-1.0205,0.968,-0.3235
0.4531,1.146,-1.767
-2.266,0.62,1.172
0.735,1.374,-2.328
-2.953,0.5527,1.668
0.681,1.438,-2.285
1.055,1.534,-2.742
-0.673,1.04,-0.752
-4.184,0.1033,3.102
0.7773,1.465,-2.484
1.246,2.379,-4.074
0.2316,1.907,-2.629
0.348,1.925,-2.69
-2.219,1.218,0.09265
-0.883,0.627,0.1292
0.5913,1.456,-2.096
1.162,1.744,-3.2
-3.113,0.5273,1.924
-2.459,0.399,1.464
-1.39,0.8516,0.06165
0.11914,1.31,-1.834
-1.777,0.866,0.3604
-1.66,0.623,0.5376
-1.853,1.09,0.2122
-2.43,1.024,0.6924
-0.771,0.974,-0.6387
0.686,1.545,-2.453
1.431,2.107,-3.812
-1.684,1.427,-0.393
-1.074,1.605,-1.199
-0.513,0.926,-0.706
0.0667,1.896,-2.498
-0.6113,0.9805,-0.6626
-0.0411,1.007,-1.295
1.235,1.546,-2.953
-0.226,1.216,-1.289
0.5234,1.772,-2.629
0.4214,1.292,-1.836
-0.06094,1.138,-1.24
-0.3745,0.8984,-0.7827
-0.7036,1.579,-1.334
-0.3718,0.8516,-0.7197
0.11694,1.406,-1.819
-0.926,0.995,-0.5103
-0.2395,0.8384,-0.813
-2.006,0.855,0.622
-0.1963,1.219,-1.278
-3.387,0.0519,2.73
-0.2046,1.33,-1.523
-0.417,1.003,-0.866
-0.3188,0.832,-0.745
-1.4,0.4932,0.539
-1.267,0.836,0.103
-0.5723,1.25,-1.057
0.07556,1.241,-1.626
0.2112,0.9756,-1.359
-1.947,0.508,0.93
-3.154,0.416,2.146
0.04596,0.9805,-1.201
-0.1697,0.9927,-1.079
0.33,1.458,-2.08
-1.243,1.031,-0.2013
-3.947,-0.08514,3.44
-1.604,0.899,0.1609
0.06805,1.303,-1.586
-4.11,-0.03424,3.295
0.0952,1.357,-1.749
-0.428,1.148,-1.207
-0.2195,0.987,-1.0205
0.532,1.334,-2.074
-1.338,0.859,0.03262
-0.1469,1.455,-1.6455
-1.18,0.8774,-0.123
-0.12213,1.121,-1.262
-4.445,-0.0567,3.559
-1.418,1.271,-0.4133
-3.93,-0.2157,3.365
-0.8677,0.778,-0.2151
1.952,1.276,-3.053
-0.9526,0.6455,0.0121
-0.5996,0.818,-0.5063
-0.4636,0.9355,-0.7295
-0.3494,1.424,-1.475
-0.631,1.109,-0.8164
-3.584,0.1372,2.883
1.422,0.699,-1.88
-0.326,0.913,-0.802
-1.112,1.061,-0.373
-2.656,0.296,1.833
0.418,1.173,-1.767
-0.1407,1.1875,-1.319
-1.504,0.848,0.2214
-1.129,1.167,-0.504
1.1045,0.1177,-0.701
-2.535,0.2495,1.703
-0.4863,0.899,-0.662
-1.215,0.6367,0.2335
-0.1059,1.304,-1.516
-0.11096,1.015,-1.217
0.376,1.26,-1.847
0.407,1.175,-1.784
-3.479,-0.0302,2.912
0.0856,1.379,-1.813
0.1915,1.18,-1.811
-0.571,0.876,-0.6167
0.783,1.136,-1.99
0.1649,1.063,-1.412
-0.0894,0.948,-1.026
-0.497,1.214,-1.117
-4.08,-0.685,4.35
-0.976,1.313,-0.8076
0.448,1.158,-1.663
-1.606,0.826,0.281
-4.215,0.04764,3.36
-1.064,0.924,-0.2177
0.01515,0.864,-1.006
-0.662,0.656,-0.218
-0.2158,0.7095,-0.645
-2.81,0.4849,1.664
0.5015,1.161,-1.773
-2.127,1.028,0.424
0.068,1.31,-1.666
-0.7705,1.006,-0.573
0.3755,1.312,-1.954
-0.211,0.93,-0.9736
-1.602,1.086,-0.03558
-0.759,0.8643,-0.4072
0.1252,0.915,-1.198
-3.48,-0.3423,3.465
-0.387,1.252,-1.2
-3.73,0.04095,3.055
-0.4944,0.9473,-0.715
0.1583,1.575,-2.1
-0.877,1.043,-0.5195
0.1821,1.216,-1.668
0.5366,1.253,-1.901
0.683,1.747,-2.652
-4.613,-0.2078,3.906
0.02634,1.064,-1.293
-1.083,0.905,-0.1206
0.01171,1.042,-1.314
0.279,1.017,-1.443
-3.234,-0.1486,2.938
-0.7676,0.716,-0.1995
-1.492,0.6665,0.4197
-2.527,-0.1588,2.457
-2.137,0.301,1.493
-2.094,0.515,1.041
-2.742,-0.1106,2.383
-1.432,0.5786,0.5635
-0.1515,1.221,-1.335
-1.507,0.955,0.1699
-0.1632,1.023,-1.098
-1.733,0.797,0.4055
-0.5684,1.556,-1.358
-3.748,0.0482,2.812
-0.4324,1.478,-1.523
-0.2086,0.983,-0.9824
0.9844,2.64,-4.17
-1.394,0.736,0.2644
-4.75,-0.651,4.78
-0.2532,0.9663,-0.975
0.2441,1.055,-1.465
-1.811,0.8613,0.476
0.348,1.211,-1.75
0.3022,1.08,-1.548
-1.539,0.59,0.5254
0.5635,1.799,-2.709
-0.10645,0.857,-0.916
0.785,1.527,-2.533
0.552,1.729,-2.56
-1.321,0.9746,-0.152
0.3828,1.411,-1.998
0.1743,0.9053,-1.193
-0.5464,0.799,-0.4944
-0.512,0.782,-0.529
-2.621,0.589,1.407
-0.8394,0.8354,-0.3237
-0.5913,0.7144,-0.3572
-1.846,0.8496,0.3066
-1.449,1.009,0.03284
-1.663,0.506,0.7656
-3.63,0.1411,2.771
-2.387,0.502,1.326
0.0385,1.291,-1.609
-0.2175,1.136,-1.18
0.2152,1.14,-1.563
0.5186,1.389,-2.158
-0.162,1.108,-1.391
-0.744,0.906,-0.4685
-3.29,0.294,2.162
-3.682,0.278,2.604
-0.558,0.9688,-0.7314
0.4348,1.554,-2.219
-2.479,0.5293,1.056
-0.10767,0.917,-1.012
-4.246,-0.1912,3.645
0.1956,1.101,-1.504
-1.628,0.6577,0.5635
-1.082,0.7197,0.012924
0.0678,1.424,-1.809
-1.508,0.6494,0.4224
0.5195,1.746,-2.613
0.754,1.593,-2.621
0.2207,1.065,-1.474
-1.3,1.047,-0.2427
-1.09,0.8164,-0.0763
-4.445,-0.7017,4.637
-4.016,-0.6694,4.242
0.4546,1.1,-1.656
-1.27,0.6626,0.3088
-0.5024,1.066,-0.9165
-1.982,0.5566,1.114
-0.3037,1.248,-1.25
-3.316,0.1937,2.516
-2.42,0.6865,1.205
-0.2195,0.7847,-0.7305
-1.721,0.593,0.7065
-2.031,0.794,0.7617
-2.766,0.1821,2.125
-1.3,0.6357,0.3733
0.356,1.549,-2.125
0.5737,1.6,-2.463
-1.177,0.6836,0.1761
-3.36,0.3477,2.1
-1.24,0.5713,0.3545
-1.521,1.276,-0.3228
0.3357,1.353,-1.919
-2.92,0.309,1.799
0.8477,1.502,-2.557
-1.129,0.8267,-0.05728
-1.126,0.8843,-0.10187
-0.764,1.62,-1.235
-0.5674,1.012,-0.7856
0.2957,1.556,-2.121
-3.139,0.0861,2.469
0.4307,1.906,-2.744
0.3042,1.339,-1.934
0.583,1.736,-2.688
-1.597,0.6543,0.4155
0.06726,1.74,-2.174
0.4727,1.48,-2.283
-0.3403,1.201,-1.166
-3.834,0.2847,2.705
0.7676,1.632,-2.547
0.04468,0.912,-1.077
-0.1054,0.9863,-1.123
-0.3625,1.347,-1.363
-0.3113,1.049,-1.044
1.106,2.592,-4.215
-3.598,0.2583,2.602
-0.4414,1.095,-0.9824
-0.65,1.755,-1.67
-0.2742,1.268,-1.463
0.645,1.717,-2.703
-0.803,1.123,-0.7095
0.541,1.214,-1.956
-1.766,1.297,-0.135
0.4702,1.358,-2.047
0.4006,2.08,-3.05
-1.1045,1.497,-0.9634
0.2559,1.652,-2.193
-0.3203,1.475,-1.542
-1.355,0.8086,0.009384
0.06915,1.246,-1.675
-0.4634,1.344,-1.293
-1.801,0.5967,0.767
-1.281,0.898,-0.1233
-2.244,0.394,1.442
-2.668,1.13,0.669
-0.2289,1.309,-1.446
-0.35,1.181,-1.171
0.6606,1.52,-2.39
0.2754,1.626,-2.254
-3.473,0.4214,2.236
1.208,2.172,-3.736
-0.1501,1.215,-1.326
-1.868,0.4565,0.9854
0.01865,1.188,-1.429
1.127,2.049,-3.537
-0.02844,1.201,-1.491
-0.1829,0.971,-1.004
0.836,1.828,-2.959
-0.327,1.611,-1.626
0.1313,1.204,-1.598
-4.07,0.2537,2.768
-2.094,1.319,0.00888
-0.8335,0.814,-0.0714
-0.737,0.935,-0.612
-0.4778,0.91,-0.742
0.4668,2.033,-2.879
-0.4143,1.153,-0.97
0.3135,1.32,-1.919
-1.783,1.182,-0.04233
-1.183,0.674,0.2008
-1.941,0.3936,1.121
-2.945,0.3662,1.986
-2.46,0.4585,1.404
0.9126,1.086,-2.0
-0.1454,1.209,-1.287
-2.984,0.5103,1.986
0.1548,1.119,-1.545
1.3125,1.622,-3.117
-2.404,0.4558,1.36
-2.041,0.7075,0.802
-0.4146,1.054,-0.919
-3.76,-0.4158,3.77
0.4697,1.485,-2.238
0.6465,1.4375,-2.293
-2.723,0.4314,1.729
0.343,1.199,-1.723
-1.638,1.147,-0.0979
-0.619,0.982,-0.5493
-0.405,0.518,-0.2234
-4.79,-0.7026,4.84
0.05383,1.0625,-1.32
-0.3545,1.117,-1.033
-0.3423,1.114,-1.054
-0.5146,0.8237,-0.5386
0.3032,1.09,-1.6045
-2.195,0.6294,0.9907
0.539,1.45,-2.201
-1.306,0.77,0.0869
-0.04727,1.354,-1.643
-1.103,0.799,-0.0631
-4.383,-0.599,4.508
-0.303,1.114,-1.094
0.255,1.205,-1.664
-0.736,0.866,-0.4365
-2.695,-0.4966,2.947
-0.1427,1.345,-1.536
-2.252,0.735,0.9663
-1.381,1.012,-0.1332
-0.51,1.057,-0.881
0.8726,1.805,-3.016
-1.38,0.8174,0.1577
-3.906,-0.3484,3.617
-3.451,-0.03534,2.83
-3.285,0.4495,1.982
-1.193,0.36,0.662
-0.3926,0.9053,-0.7695
-1.097,1.049,-0.559
-0.826,0.7417,-0.1718
-1.015,0.905,-0.281
-2.785,0.274,1.915
-0.168,0.8945,-0.9565
-2.402,0.2172,1.833
0.777,1.482,-2.55
-2.734,0.477,1.529
-0.3567,0.918,-0.8643
-4.11,0.1974,3.082
0.01764,1.246,-1.564
-2.516,0.4172,1.604
-0.1876,1.042,-1.1045
-0.6094,0.794,-0.3987
0.93,1.764,-2.943
0.0963,1.214,-1.586
-0.433,0.8887,-0.6587
0.06415,1.342,-1.679
-3.635,-0.07117,3.092
-0.4995,0.8184,-0.5234
0.5073,1.689,-2.535
-1.502,0.7866,0.2693
-0.2151,1.184,-1.304
-2.479,0.6104,1.356
-0.1708,1.193,-1.302
-1.121,0.577,0.1768
-2.174,0.576,1.056
0.6523,1.358,-2.232
-0.617,1.025,-0.7124
-3.611,-0.3406,3.416
0.8496,1.412,-2.418
-3.428,0.04633,2.645
-0.547,0.8354,-0.5825
-0.4722,1.125,-0.934
-0.5264,0.852,-0.6265
0.06104,1.014,-1.276
0.1501,1.342,-1.806
-1.29,0.948,-0.0821
-0.4966,1.082,-0.928
-0.1951,1.091,-1.185
-1.005,0.7656,-0.07056
-0.4019,0.91,-0.778
-3.225,0.1917,2.547
-0.6113,1.086,-0.773
-2.055,0.3862,1.159
0.555,1.299,-2.084
-1.941,0.721,0.7515
-3.451,-0.3374,3.37
0.07837,1.138,-1.492
-0.919,0.811,-0.2114
-0.0648,1.129,-1.363
0.427,0.9736,-1.504
-0.4402,1.0205,-0.861
-1.155,0.6562,0.142
-1.855,0.2423,1.254
-0.7866,1.06,-0.663
0.797,1.345,-2.338
1.13,2.055,-3.553
-2.342,0.2705,1.535
0.814,1.804,-3.006
0.1428,1.368,-1.789
0.5576,0.682,-1.0625
-3.414,-0.179,3.066
0.4502,1.261,-2.02
-1.356,1.036,-0.1282
-0.4822,0.997,-0.8667
-0.7534,1.254,-1.019
-2.373,0.2725,1.665
0.001572,1.528,-1.906
-1.549,0.6973,0.515
0.7944,0.664,-1.391
0.294,1.455,-2.07
-3.266,0.2336,2.434
-0.3447,1.205,-1.171
-2.08,0.4744,1.136
1.146,1.705,-3.049
1.534,2.338,-4.223
0.4243,1.465,-2.15
-3.973,0.446,2.793
-2.473,0.691,1.102
-0.4243,1.053,-0.959
0.4363,1.387,-2.027
-0.2905,1.782,-1.879
-2.627,0.58,1.457
1.732,1.771,-3.715
0.02725,1.284,-1.712
0.265,1.404,-2.025
-0.877,1.021,-0.4675
-0.5547,0.734,-0.4033
0.4932,1.477,-2.268
-0.4321,1.953,-2.03
-1.804,0.6797,0.651
-4.62,-0.5654,4.523
-1.441,1.086,-0.1595
-1.704,0.2206,1.11
-0.1847,1.1,-1.179
0.5703,1.499,-2.303
-2.002,0.7324,0.731
-1.125,0.5747,0.3486
0.4202,1.326,-2.014
-2.244,0.9473,0.6533
-0.7656,0.8086,-0.329
0.1569,1.192,-1.612
-2.04,0.7363,0.802
-0.1897,0.9907,-1.009
-0.2847,1.127,-1.094
-2.229,0.2744,1.6045
-2.15,0.4707,1.298
1.076,1.13,-2.074
0.2983,1.184,-1.701
1.885,2.662,-5.016
-3.035,0.5503,1.645
-0.3193,1.153,-1.1
-0.578,1.004,-0.7354
-0.3577,0.9204,-0.8354
-0.51,1.088,-0.915
-1.402,0.9395,-0.04202
-0.498,1.301,-1.161
-2.275,0.6445,1.04
-1.331,0.7954,0.04523
-1.922,0.587,0.9136
