Adequate,Effective,Ineffective
-0.7324,1.296,-1.0205
-4.164,-0.399,4.027
0.479,1.392,-2.133
-0.575,1.235,-1.06
0.1991,1.517,-2.154
-0.1356,0.838,-0.9473
-0.3484,1.223,-1.316
-0.373,1.218,-1.247
-0.452,0.897,-0.9097
-3.281,0.076,2.53
-2.12,0.684,0.867
0.821,1.319,-2.252
0.478,1.388,-2.3
-3.777,-0.0665,3.164
-3.125,0.1696,2.352
0.4705,1.545,-2.268
0.01152,1.038,-1.345
-0.5073,1.237,-1.255
-1.963,0.429,1.179
-0.2769,1.426,-1.613
-1.65,0.5,0.816
-1.527,0.8086,0.1329
-2.367,0.273,1.678
-1.592,0.6987,0.4016
-0.673,1.111,-0.916
-3.78,0.12427,2.732
-0.4692,0.858,-0.6797
0.3237,1.299,-1.956
0.3604,1.408,-2.166
-1.188,0.873,-0.11664
-0.1283,1.071,-1.2705
-2.879,0.2659,1.979
0.108,1.144,-1.532
-0.3413,0.943,-0.95
-1.365,0.8364,0.04462
-3.768,0.5093,2.314
1.111,1.618,-2.986
-1.196,0.969,-0.2546
-0.0359,1.103,-1.374
-0.691,0.8765,-0.5425
-2.193,0.3674,1.255
-1.806,0.7554,0.4841
-2.414,0.792,0.918
-3.432,0.0639,2.56
-0.1026,1.356,-1.7295
-2.906,0.2278,2.127
-0.3958,0.8022,-0.6587
-0.06714,1.076,-1.274
0.01425,0.9253,-1.194
-3.973,0.0437,3.186
-3.871,0.1887,2.658
-0.311,1.065,-1.161
-1.537,0.806,-0.0033
-1.6455,1.0625,0.1106
-1.764,0.885,0.2957
-2.719,0.687,1.262
-0.328,1.475,-1.613
-0.3252,1.18,-1.183
-1.616,0.659,0.5156
-0.4392,1.061,-0.9517
-3.18,0.2114,2.457
-0.5723,1.081,-0.898
-1.418,1.138,-0.35
-0.5513,1.0,-0.8223
0.192,1.759,-2.408
-3.176,-0.4104,3.457
-3.246,0.3542,2.121
0.437,1.413,-2.19
-1.899,0.426,1.144
0.4126,1.239,-1.907
-0.38,0.98,-0.9263
0.6475,1.414,-2.26
-2.084,0.881,0.64
-0.245,1.011,-1.09
0.1692,1.142,-1.609
-0.1736,0.901,-1.018
-0.3232,1.056,-1.049
-0.7515,1.018,-0.6216
0.03195,1.041,-1.38
-0.4626,0.7812,-0.5747
-4.19,-0.4485,4.062
0.1713,1.121,-1.519
-2.453,0.3037,1.69
-2.24,0.5854,1.178
-3.75,0.1051,3.018
-4.043,0.01009,3.207
-2.81,0.2493,1.918
0.1913,1.843,-2.494
-0.0602,0.9746,-1.186
-3.367,0.2072,2.463
-1.989,0.5605,1.038
-1.348,0.5815,0.395
-1.486,0.57,0.569
0.4998,0.9946,-1.566
-0.03018,1.079,-1.346
-2.021,0.952,0.437
-2.326,0.695,1.009
0.0767,1.08,-1.455
-0.98,0.705,-0.0535
-3.057,0.004555,2.13
-2.572,0.1475,2.025
-0.2917,0.988,-0.991
-3.629,-0.2465,3.346
-0.1384,0.9727,-1.131
0.1782,1.2295,-1.658
0.6504,1.529,-2.441
-0.392,0.989,-0.849
-3.203,-0.2023,2.748
0.01538,1.146,-1.487
-0.01651,1.02,-1.3125
-3.385,0.2842,2.422
-1.136,0.771,0.05142
-0.379,1.015,-0.9233
0.4294,1.214,-1.907
-0.949,0.7617,-0.2255
0.1785,1.636,-2.074
-4.062,-0.1007,3.332
0.6914,1.293,-2.096
-1.415,0.8154,0.18
-0.1061,1.134,-1.405
-1.251,0.871,-0.03052
-2.719,0.4954,1.519
-0.2129,1.179,-1.265
-2.719,-0.09576,2.453
-2.725,0.4211,1.739
-2.523,0.74,1.162
0.8535,1.904,-3.059
-4.402,-0.00962,3.465
-1.937,1.087,0.1963
-0.7705,0.9204,-0.601
-2.408,0.835,0.958
-2.367,0.6904,1.072
-0.299,1.017,-1.079
-3.78,-0.3533,3.63
-0.04205,1.203,-1.479
-0.633,0.8535,-0.531
-0.2323,1.149,-1.292
-1.468,0.8086,0.1846
-2.928,-0.01294,2.19
-0.713,1.044,-0.6953
-3.807,-0.2277,3.26
0.6997,1.511,-2.516
-0.2051,0.7573,-0.795
0.8975,1.796,-2.996
-0.4705,1.27,-1.266
-0.0837,1.1045,-1.322
-0.7095,0.7803,-0.3647
0.00311,1.138,-1.339
-2.234,1.035,0.4387
-0.2365,1.27,-1.354
1.606,1.239,-2.793
-2.02,0.4382,1.086
-1.429,0.6855,0.2502
0.1556,1.476,-2.0
-0.6387,1.078,-0.8335
0.815,1.008,-1.783
0.3833,1.899,-2.754
-2.64,0.6313,1.487
-1.675,1.254,-0.4148
0.2009,1.669,-2.29
0.8994,1.884,-3.15
-4.645,-0.243,3.947
0.302,2.11,-2.934
-4.074,0.1382,3.03
-3.05,-0.1641,2.78
-0.2607,1.212,-1.302
0.624,1.335,-2.152
-1.607,0.653,0.642
-3.75,0.1171,2.936
-3.305,0.1432,2.531
-0.6606,0.6987,-0.09705
-0.8574,0.8525,-0.2163
-0.6655,1.144,-1.149
-0.507,0.9194,-0.7324
1.136,1.356,-2.592
-0.9434,0.8374,-0.2798
-0.4954,1.075,-0.998
-2.248,0.4863,1.137
-4.17,-0.2415,3.5
-1.098,0.8267,-0.1025
-0.341,1.275,-1.237
0.266,1.119,-1.626
1.076,2.734,-4.438
-0.1515,1.247,-1.451
-0.726,1.051,-0.755
-2.646,0.10046,2.307
0.2732,1.271,-1.879
-0.74,1.201,-0.9136
-0.4482,1.298,-1.396
-0.6875,0.7583,-0.412
-0.2947,0.7866,-0.6357
-0.007545,1.038,-1.277
-2.986,0.5464,1.755
0.04938,1.18,-1.54
-4.055,0.1072,3.043
-4.746,-0.542,4.637
-0.5464,0.9463,-0.715
-0.3486,0.943,-0.9287
-0.3127,0.833,-0.8267
-2.193,0.85,0.8
-0.2236,1.152,-1.224
-1.254,1.383,-0.754
-1.4795,0.856,0.1584
0.2203,1.261,-1.791
-1.659,0.925,0.1764
0.7925,1.443,-2.385
0.2976,1.274,-1.877
-3.467,0.336,2.373
-0.8115,0.9375,-0.5234
0.4988,1.256,-1.93
-0.4783,1.132,-1.098
-2.229,1.04,0.3833
-4.566,-1.026,5.098
-0.66,0.9004,-0.531
0.1699,1.19,-1.553
0.9736,1.587,-2.959
-0.88,1.092,-0.5923
0.3557,1.191,-1.784
-3.64,0.468,2.24
0.379,1.614,-2.385
0.828,1.111,-2.049
-0.905,0.932,-0.4111
-3.541,-0.849,4.32
0.4841,1.62,-2.33
0.0374,0.758,-0.991
-0.665,0.866,-0.533
0.381,1.376,-2.057
-1.705,0.3918,0.9395
0.415,1.419,-2.12
1.468,2.586,-4.594
-0.6772,0.8906,-0.6016
0.4714,1.901,-2.795
-3.516,0.12274,2.633
0.4016,1.412,-2.223
-0.343,1.114,-1.115
-2.84,0.55,1.639
-2.424,0.2786,1.952
0.3384,1.377,-2.057
-1.126,0.7964,-0.0417
-1.911,0.4622,0.894
-3.229,0.605,1.751
0.402,1.644,-2.441
-2.723,0.3892,1.706
-0.06003,1.082,-1.343
1.262,1.554,-2.92
-3.697,0.642,2.309
0.227,1.141,-1.613
0.07245,1.36,-1.797
-0.958,0.7607,-0.12354
-4.363,-0.0954,3.584
-0.05692,1.206,-1.477
-1.055,0.817,-0.184
-0.0004888,1.516,-1.902
0.301,1.213,-1.778
-1.553,0.703,0.3801
1.973,0.495,-2.012
0.2688,0.5576,-0.642
-0.1345,0.9067,-1.045
-1.648,0.968,0.1472
-3.004,0.5337,1.7
1.872,2.43,-4.69
-0.0751,1.421,-1.75
-2.582,0.565,1.365
-3.143,0.282,2.35
-0.0911,1.1045,-1.301
0.0401,1.009,-1.216
-0.2883,0.996,-1.06
0.6235,1.817,-2.75
-1.722,0.778,0.454
0.5874,0.784,-1.366
-2.496,1.224,0.538
0.4807,0.9424,-1.532
-2.834,0.3438,1.816
-1.692,0.679,0.4812
-0.5977,1.296,-1.2
-0.1422,1.121,-1.337
0.236,1.2,-1.674
0.4744,1.259,-1.99
-2.25,0.6997,1.013
0.395,2.303,-3.34
0.6963,1.523,-2.523
-0.5737,1.215,-1.065
-4.48,-0.2637,3.855
-2.32,0.549,1.283
0.1741,1.367,-1.856
-0.9575,0.831,-0.286
0.2472,1.191,-1.747
0.8237,0.9517,-1.824
0.2961,1.052,-1.536
-0.1923,0.8823,-0.89
0.2898,2.02,-2.666
0.01539,1.484,-1.86
0.0307,1.232,-1.624
-3.48,0.197,2.547
0.1779,1.143,-1.546
-1.403,0.942,0.02458
-1.785,0.5327,0.854
-2.02,0.6616,0.8677
-1.913,0.742,0.726
-3.322,0.83,1.6875
0.173,1.224,-1.662
-1.358,1.134,-0.2479
-0.983,1.262,-0.868
-1.314,0.6455,0.3335
0.9355,1.419,-2.527
-1.627,1.121,-0.1229
-0.1572,0.8447,-0.9053
1.348,1.329,-2.76
-0.1652,1.278,-1.458
-0.6055,0.9253,-0.6313
-4.477,-0.2913,4.137
-0.02098,1.107,-1.383
1.313,1.981,-3.541
-1.493,0.988,-0.10443
0.519,1.424,-2.11
0.63,1.3125,-2.164
-1.476,0.702,0.2576
-3.256,0.2336,2.193
-0.8955,1.254,-0.7627
-1.363,0.91,0.06757
0.4639,1.061,-1.436
-0.5576,0.895,-0.663
0.629,1.683,-2.629
-3.62,-0.1368,3.092
-0.0114,1.085,-1.35
-0.5234,1.296,-1.213
0.3157,1.373,-1.901
-0.7856,1.12,-0.7456
-0.4512,1.192,-1.113
-2.016,0.408,1.29
-0.2466,1.003,-1.065
-4.773,-0.7515,4.992
-0.607,0.969,-0.664
-0.1555,1.302,-1.493
-2.805,0.4414,1.61
0.212,1.249,-1.739
-1.202,0.7935,-0.01007
-0.3247,0.938,-0.937
-0.2915,0.762,-0.665
0.2007,1.611,-2.258
-0.759,0.937,-0.547
-3.08,0.3208,2.09
-2.42,0.6987,1.133
-0.606,1.44,-1.277
-0.81,1.319,-1.174
-4.81,-0.6875,4.85
-0.12427,1.342,-1.555
0.3794,1.539,-2.291
0.721,1.887,-2.963
-2.713,0.3552,1.8125
-0.2961,1.099,-1.128
0.2686,1.211,-1.725
0.56,1.008,-1.696
-2.385,0.5645,1.281
1.842,-0.00984,-1.144
-1.193,0.831,-0.0445
-1.417,1.315,-0.6367
-3.768,0.003874,3.066
-1.73,0.66,0.4858
1.09,1.653,-3.055
-0.3047,1.272,-1.476
0.5005,1.467,-2.266
1.425,-0.516,-0.1549
-3.45,0.477,2.01
-0.4648,1.021,-0.9375
0.563,1.478,-2.318
1.135,1.807,-3.234
-1.837,0.882,0.332
-0.686,0.9688,-0.6455
-0.6567,1.059,-0.711
0.3586,1.338,-1.992
-0.001783,1.333,-1.741
-1.013,0.683,0.078
0.4539,1.25,-1.933
-0.8936,0.8447,-0.3064
0.1615,1.087,-1.515
-0.2969,1.014,-1.098
-0.4734,0.798,-0.61
-0.2527,1.388,-1.589
-3.047,0.2128,2.271
-0.1934,0.9346,-0.989
0.2257,1.11,-1.593
-0.395,0.9775,-0.8877
-0.00865,1.147,-1.474
-3.93,-0.4905,4.004
0.807,1.33,-2.342
-1.829,0.2313,1.299
-2.797,0.832,1.156
-2.012,1.668,-0.5347
-1.017,0.8535,-0.258
-3.861,0.2993,2.695
-0.571,1.271,-1.141
-1.651,0.4849,0.7324
-2.96,0.879,1.298
0.3665,0.9805,-1.49
-0.10236,0.8555,-0.901
0.3657,1.327,-1.882
0.567,1.238,-1.987
-3.102,0.6763,1.687
0.1239,0.8877,-1.139
-0.634,0.98,-0.572
0.1984,1.541,-2.092
0.1492,1.309,-1.768
-1.26,1.004,-0.2551
-0.04752,0.972,-1.221
-0.4216,0.718,-0.517
0.1434,1.516,-2.062
-2.621,0.275,1.786
0.3257,2.203,-3.154
-0.7363,1.041,-0.7227
-0.263,1.153,-1.189
0.2898,1.195,-1.803
-1.717e-05,0.838,-1.069
0.2842,1.2,-1.782
0.9355,1.5205,-2.666
-0.6543,0.982,-0.6494
-0.1427,1.056,-1.175
0.5225,1.453,-2.33
0.9375,1.781,-3.09
0.127,1.08,-1.506
0.4302,1.429,-2.2
-0.9214,1.112,-0.6055
-0.3433,1.064,-1.062
-0.3547,1.274,-1.297
0.1389,1.285,-1.734
-3.332,0.0529,2.68
0.343,1.136,-1.754
-0.54,1.024,-0.9062
-2.924,0.4045,1.893
-4.32,-0.2764,3.688
-0.611,0.7827,-0.509
0.07294,1.221,-1.5625
-0.534,1.245,-1.079
0.4282,1.413,-2.104
-0.532,1.014,-0.839
-0.7427,0.8345,-0.3801
-0.542,1.012,-0.8223
0.03036,1.231,-1.626
-3.129,0.5566,1.754
-2.574,0.5396,1.45
0.7188,0.3525,-0.799
-0.3416,1.048,-1.021
0.2402,1.128,-1.65
-1.88,0.9604,0.2886
0.459,1.707,-2.537
0.06213,1.248,-1.703
-3.596,0.0511,2.836
0.5635,1.538,-2.447
-3.77,-0.11816,3.25
1.189,1.716,-3.188
-0.4905,0.973,-0.91
-3.24,0.1603,2.479
-1.5625,0.6597,0.4673
-4.016,-0.1714,3.48
-0.5513,0.8584,-0.6597
-0.5273,0.822,-0.6133
-1.181,0.4285,0.2869
-1.189,0.8765,-0.02966
-1.462,0.5527,0.6904
-1.417,0.6934,0.3374
-1.22,0.849,-0.1448
-1.31,0.9023,-0.0998
0.1504,1.186,-1.68
-1.596,0.9575,0.1274
-1.373,0.4177,0.6797
-3.076,0.5737,1.66
-1.636,0.5825,0.611
-1.825,0.4739,0.873
0.001651,1.399,-1.815
0.5557,1.1,-1.922
-3.436,0.3499,2.291
-0.6035,0.8003,-0.516
-2.072,0.4375,1.111
-0.34,1.492,-1.582
-3.062,0.1198,2.328
-0.63,1.03,-0.706
-4.44,-0.2421,3.883
-0.6846,0.9863,-0.548
-3.256,-0.3704,3.285
-0.515,1.241,-1.121
-3.332,0.4124,2.117
0.4094,1.369,-2.043
0.1439,1.701,-2.283
0.2761,1.231,-1.746
-0.3115,0.94,-0.937
0.0683,0.793,-1.024
-2.762,0.4673,1.535
-1.9,0.952,0.3506
-0.9478,0.4656,0.2776
0.2272,1.418,-1.894
-0.166,1.046,-1.232
-0.707,0.8433,-0.539
-2.27,0.709,1.033
-0.762,0.9697,-0.513
-0.6016,0.887,-0.5933
-3.355,0.3516,2.207
-0.4717,1.297,-1.273
-3.066,0.4888,1.582
-0.2585,0.8193,-0.8467
-2.027,0.5464,0.986
-0.641,0.852,-0.54
-3.2,0.2198,2.258
-0.907,1.388,-1.033
-3.887,-0.0813,3.28
-0.02411,1.231,-1.508
-1.101,0.748,-0.0356
-1.039,0.976,-0.2698
0.3872,1.767,-2.566
-0.02309,0.9473,-1.126
0.3115,1.316,-1.899
0.4814,1.424,-2.2
-0.392,1.03,-0.9863
-1.401,0.6396,0.353
2.768,-0.01714,-1.913
-4.312,-0.441,4.12
-0.422,0.877,-0.766
-0.4155,1.165,-1.113
-1.019,0.7544,-0.0779
-2.355,0.5874,1.236
-3.422,0.04468,2.799
0.3127,1.242,-1.869
-1.885,0.3835,1.097
-1.728,0.3367,1.091
-0.594,0.844,-0.6016
0.04517,1.061,-1.286
-0.3665,1.428,-1.491
-3.037,0.0631,2.365
0.11566,0.922,-1.273
-0.4333,0.6094,-0.3352
0.3464,1.397,-2.027
0.148,1.231,-1.63
0.6143,1.685,-2.646
-0.768,0.785,-0.3599
-2.81,0.6646,1.448
-0.2927,1.277,-1.369
-2.281,0.1605,1.767
1.693,2.367,-4.39
-0.2059,1.176,-1.259
-1.024,0.792,-0.1595
-0.2354,0.875,-0.7656
-4.05,0.13,3.062
-0.646,1.224,-0.944
-1.989,0.7397,0.7173
-0.08203,1.708,-2.105
-3.281,0.3674,2.16
-1.116,1.745,-1.18
-1.623,0.889,0.02745
-2.393,0.1409,1.632
-3.28,0.2311,2.26
-0.7607,1.04,-0.577
-0.7466,0.857,-0.376
-0.751,1.212,-0.9805
-4.164,0.1058,3.193
-0.0425,1.002,-1.268
0.0398,1.345,-1.752
-1.125,1.166,-0.542
0.3733,1.345,-1.962
-2.695,0.5684,1.563
1.007,1.489,-2.729
-0.2778,0.822,-0.76
-0.5234,0.9004,-0.6704
-0.2715,1.553,-1.749
-4.05,-0.0998,3.502
-2.537,0.338,1.71
0.949,1.322,-2.393
0.2317,1.351,-1.87
-0.28,1.25,-1.343
-1.14,0.9653,-0.3616
-0.786,1.009,-0.5723
-0.2198,1.33,-1.474
-0.10657,1.329,-1.552
-2.611,0.448,1.719
-1.537,0.7656,0.3706
-4.707,-0.12305,3.754
-0.6646,1.079,-0.785
0.6562,1.38,-2.227
-0.2483,1.618,-1.907
-1.178,1.091,-0.4575
0.5986,1.52,-2.396
-0.1957,1.565,-1.805
-0.7983,1.228,-0.645
-0.4631,0.899,-0.7666
-0.922,1.211,-0.754
-0.73,0.8228,-0.4324
0.4685,1.358,-2.156
-0.7515,0.8794,-0.499
-0.34,0.9976,-0.9756
-0.2334,1.299,-1.404
0.0842,1.178,-1.561
0.1919,1.017,-1.396
-1.763,0.634,0.6694
0.7295,1.4,-2.363
-4.46,-0.962,5.043
-1.282,0.9277,-0.1671
-2.549,0.0695,1.926
-3.605,-0.639,3.725
-0.1335,1.048,-1.165
0.853,1.353,-2.346
-0.5166,1.201,-1.072
-0.3525,1.113,-1.1045
-4.332,-0.507,4.133
-0.1572,0.8374,-0.9097
-0.2153,0.859,-0.908
-0.3064,0.9424,-0.952
-1.064,0.827,-0.11597
-0.4644,0.923,-0.7715
0.623,1.584,-2.523
-0.9175,1.261,-0.784
-1.467,0.689,0.353
-0.3367,0.9487,-0.944
-0.6196,1.438,-1.256
-0.788,1.295,-1.061
-0.2089,1.911,-2.22
1.293,2.146,-3.844
-3.36,0.471,2.168
-0.2793,1.074,-1.159
-1.394,0.5537,0.3953
0.4426,1.826,-2.691
-0.3435,0.8667,-0.569
0.3796,1.627,-2.342
0.1631,1.582,-1.921
-2.055,1.236,0.005226
-1.026,1.028,-0.4895
0.4697,2.05,-2.922
-1.36,0.909,-0.014885
-2.525,0.4631,1.452
0.3975,1.276,-1.937
-0.2812,1.174,-1.149
-0.681,0.645,-0.2698
-0.05542,0.828,-1.001
0.3179,1.558,-2.133
-0.339,1.402,-1.515
-0.157,0.919,-1.036
-0.3518,1.159,-1.159
-0.01169,1.024,-1.185
0.4436,1.114,-1.787
0.745,1.5205,-2.46
-1.647,0.7305,0.1873
-1.822,0.4988,0.8706
0.3215,1.447,-2.088
-0.523,1.25,-1.116
-2.613,0.798,1.145
-0.7324,0.817,-0.3193
-0.1965,1.19,-1.532
-0.547,1.091,-0.8794
-2.525,0.608,1.231
-0.003109,1.038,-1.287
-0.8853,0.757,-0.2399
-0.4126,1.055,-1.03
-2.086,0.434,1.197
-3.58,0.11554,2.691
0.5117,2.357,-3.42
-1.493,0.59,0.581
-0.5938,1.134,-0.971
-1.307,0.4382,0.5356
0.1403,0.776,-1.042
-1.997,0.569,0.9214
0.03506,1.27,-1.552
-1.541,1.008,0.0771
0.04016,1.111,-1.446
-0.2896,1.118,-1.051
0.3445,1.143,-1.689
-1.452,0.3623,0.914
-0.502,1.003,-0.835
-0.9355,1.009,-0.4392
-0.7188,0.923,-0.55
0.3005,1.11,-1.641
-0.3213,1.073,-1.084
-0.5684,1.035,-0.758
-4.62,-0.4875,4.355
-0.775,1.132,-0.797
-0.5303,0.9443,-0.726
-2.713,0.12225,2.023
0.0202,1.3125,-1.652
-1.8955,0.3452,1.134
-0.555,1.35,-1.112
-1.144,0.981,-0.3542
0.3567,1.489,-2.158
-0.6274,0.6123,-0.10455
0.08563,1.536,-2.074
-3.254,0.4578,1.814
-0.845,0.8184,-0.2537
-0.3264,1.175,-1.229
-0.0519,1.202,-1.418
-1.051,0.898,-0.1816
-0.241,1.364,-1.44
-2.008,0.7256,0.6787
-1.025,0.902,-0.283
0.1909,1.033,-1.414
-0.4065,1.205,-1.135
-0.623,0.757,-0.3801
-2.172,0.5654,1.042
0.1908,0.916,-1.271
-0.01721,1.054,-1.299
0.8755,1.518,-2.596
-1.665,0.543,0.643
-0.2192,1.042,-1.155
-0.04858,1.085,-1.365
-0.1825,0.9385,-1.047
-3.934,-0.271,3.537
-2.8,0.4414,1.769
-2.06,0.576,0.9194
0.1254,1.162,-1.568
-1.171,0.8594,-0.06244
-0.0269,0.8975,-1.012
-4.63,-1.355,5.816
-4.008,-0.7476,4.273
0.00923,1.076,-1.381
-3.582,0.0924,2.725
-0.7393,0.9004,-0.709
1.401,2.209,-3.97
-3.51,0.0775,2.78
0.3274,0.7476,-1.102
-2.38,0.3904,1.452
-0.5957,0.902,-0.68
-3.154,0.4136,2.037
-3.875,-0.2666,3.49
-0.526,1.485,-1.533
-0.7427,1.073,-0.7656
-2.473,0.563,1.236
-0.05692,1.154,-1.371
0.2595,1.323,-1.824
-0.1959,1.113,-1.251
-1.529,0.6167,0.5366
-0.6753,0.79,-0.444
-4.11,-0.4998,4.164
-0.3452,0.9326,-0.8633
-1.138,0.807,-0.08813
-1.469,0.718,0.2737
0.2336,1.336,-1.774
-0.55,0.9434,-0.794
-1.88,0.5464,0.8677
-0.4634,0.908,-0.8022
-0.4011,0.8867,-0.8125
-0.0571,0.8364,-1.025
-4.14,-0.2001,3.54
0.2006,1.213,-1.724
0.3455,0.7715,-1.198
-0.1085,0.9404,-1.132
-0.7134,0.814,-0.3574
-1.276,0.747,0.1522
-0.07764,1.048,-1.248
-0.9824,1.156,-0.6104
-3.104,0.1959,2.357
-0.9053,0.87,-0.3708
-1.395,0.608,0.33
0.11255,1.417,-1.828
-0.068,1.084,-1.316
-0.4473,0.627,-0.3997
-1.779,0.576,0.7544
0.0735,0.9985,-1.337
-0.1737,1.302,-1.489
-0.992,0.7456,-0.1202
-4.73,-0.8823,5.117
0.598,2.084,-3.086
-1.92,0.9487,0.3337
-0.571,1.112,-0.835
-0.000781,1.204,-1.518
-0.8633,0.931,-0.4724
0.9307,1.628,-2.816
-0.332,0.7314,-0.664
-2.236,0.4124,1.28
0.03168,1.592,-2.072
0.1125,1.369,-1.818
0.1597,0.926,-1.298
0.273,1.595,-2.234
-4.58,-0.10144,3.68
0.3093,1.325,-1.918
0.1837,1.237,-1.802
-0.577,1.351,-1.2295
-0.06964,0.9023,-1.018
-2.623,0.3984,1.68
-0.8745,0.7837,-0.2883
-2.143,0.4478,1.095
0.947,1.863,-3.178
-0.10846,0.9536,-1.144
-0.4512,0.886,-0.7266
-0.388,0.869,-0.791
0.076,1.273,-1.667
0.1052,1.004,-1.196
-1.322,0.715,0.2142
-0.1957,1.203,-1.345
-0.6167,0.8013,-0.4966
0.3525,1.219,-1.833
-1.35,0.4878,0.51
-3.28,0.1425,2.355
0.2617,1.094,-1.587
-0.3894,0.7817,-0.6626
-2.555,0.649,1.308
-0.2123,0.88,-0.9746
-0.00977,1.241,-1.529
-3.086,0.285,2.115
-0.4038,0.822,-0.6963
-0.245,0.854,-0.8745
-3.186,-0.0898,2.662
-0.3176,0.941,-0.935
-3.107,-0.588,3.457
-0.1027,1.151,-1.426
-0.707,0.853,-0.606
-1.793,0.702,0.6865
-1.213,0.911,-0.1467
-3.383,-0.74,3.857
0.1702,1.128,-1.58
-3.406,0.5083,2.139
-0.6772,1.35,-1.089
-2.648,0.1516,2.002
-0.2098,1.224,-1.387
-0.2888,1.902,-2.258
-0.4453,0.9434,-0.6978
-1.029,0.8076,-0.2058
0.217,1.397,-1.975
-0.010864,0.923,-1.13
-0.3098,1.443,-1.691
-1.351,0.8755,0.02956
-0.944,0.922,-0.3457
-1.561,0.7974,0.2998
-0.10046,0.9805,-1.222
-0.7383,1.142,-0.7944
-1.408,0.907,0.03342
-3.912,0.3318,2.611
0.6387,1.7295,-2.783
-1.194,0.5835,0.2634
-1.411,0.9316,0.01535
-0.3777,0.04977,0.4822
-0.4321,1.0,-0.9116
0.3335,1.251,-1.761
-0.957,0.693,0.04733
-1.222,1.395,-0.8066
-2.367,0.4075,1.541
-0.1174,0.9946,-1.147
0.5728,1.286,-2.08
-1.562,0.783,0.3635
-0.2776,1.215,-1.292
-0.0969,1.721,-2.105
-0.3054,1.188,-1.209
-3.244,0.0762,2.559
-0.09717,0.8447,-1.0
-0.2632,0.948,-0.987
-1.503,0.4314,0.7603
0.309,0.9536,-1.449
-0.3853,0.84,-0.733
-4.4,-0.8193,4.71
-1.607,0.713,0.4695
0.2732,0.9717,-1.457
-0.9805,0.7427,-0.1648
-3.035,0.5093,1.716
0.1045,1.129,-1.502
-0.1416,0.889,-1.005
-3.432,0.1765,2.438
0.03598,1.082,-1.426
-0.2422,0.9326,-1.003
-1.787,0.827,0.357
0.1945,1.563,-2.084
-0.3525,1.004,-0.9517
0.294,1.475,-2.094
-3.758,0.2566,2.611
-0.4917,0.7827,-0.5054
-4.83,-0.4143,4.42
-2.932,0.592,1.511
-2.059,0.5933,0.995
-0.6533,0.9087,-0.5093
-3.219,0.354,2.176
0.2067,1.108,-1.542
-2.545,0.3967,1.64
-2.21,0.5522,1.112
-2.393,0.33,1.619
0.855,1.72,-2.969
0.269,1.187,-1.772
0.624,1.324,-2.242
-1.356,0.828,0.01598
-2.314,0.677,0.9424
-0.1488,1.45,-1.733
0.8477,1.776,-3.027
-2.916,0.2854,1.963
-4.33,-0.3357,3.918
-4.133,-0.3564,3.777
-2.09,0.3572,1.355
-0.3347,1.353,-1.556
-0.4006,1.15,-1.196
-2.752,0.6265,1.531
0.1617,1.179,-1.618
0.3406,1.535,-2.227
-1.287,0.575,0.4739
-0.2764,0.888,-0.8945
1.836,0.2734,-1.49
-0.66,1.067,-0.77
-3.64,-0.574,3.832
1.279,1.2705,-2.637
-0.0745,1.217,-1.5625
-0.0766,0.887,-1.015
0.457,1.344,-2.14
-0.9116,0.976,-0.3787
-0.8594,0.845,-0.3389
-0.664,1.001,-0.6772
-1.775,1.024,0.2281
0.5034,1.498,-2.402
-0.06015,0.9575,-1.173
-0.4036,1.25,-1.202
-3.342,-0.4429,3.406
0.3115,1.34,-1.965
-1.116,1.19,-0.6045
0.0947,1.05,-1.443
-3.174,-0.1026,2.896
-1.593,0.619,0.349
-2.344,0.3,1.55
-0.5073,0.791,-0.6284
-1.145,0.648,0.1556
0.529,0.691,-1.169
-0.6606,0.911,-0.747
0.1688,1.025,-1.415
-1.416,0.6465,0.3994
-0.02428,1.16,-1.501
-0.01782,1.126,-1.412
0.3423,0.9517,-1.417
-1.199,0.7656,0.03015
-0.7954,0.727,-0.2488
-1.019,0.697,-0.08344
-4.613,-0.3599,4.227
-1.473,0.5454,0.525
-3.377,0.4944,2.09
-0.5415,1.097,-0.866
0.01581,1.122,-1.396
-1.105,0.843,-0.1584
-1.429,1.175,-0.4153
-1.642,0.578,0.661
-0.4573,0.8955,-0.764
-0.205,1.06,-1.148
0.139,1.148,-1.631
-2.275,0.6997,0.951
-2.258,0.586,1.094
-0.06866,1.665,-1.996
-2.035,0.6377,0.8916
-1.36,0.924,-0.1005
-0.3413,0.923,-0.8774
0.3457,1.234,-1.865
-3.98,0.109,3.092
-0.3245,0.866,-0.827
-0.1625,1.118,-1.275
0.007603,0.873,-1.087
-3.46,0.0827,2.643
-1.457,0.8994,0.1205
-4.492,-0.4846,4.137
-1.538,0.9756,-0.001365
-3.355,0.135,2.693
-1.799,0.506,0.8047
-4.29,-0.0796,3.662
-1.948,0.6704,0.7305
-1.329,1.499,-0.5864
-0.669,1.068,-0.885
-2.756,0.4116,1.686
-2.389,0.5503,1.165
-3.506,0.3193,2.344
0.5273,1.278,-1.921
-4.414,-0.1492,3.684
-0.3535,1.191,-1.207
-2.787,0.4902,1.647
-0.632,1.115,-0.955
-3.098,0.339,1.885
-0.0637,1.414,-1.7705
-2.428,0.5356,1.338
0.0252,1.081,-1.404
-0.2717,1.058,-1.116
-2.078,0.2952,1.313
-1.394,0.908,-0.0906
